,mass A,,
t,x,y,
6.310345E0,3.116761E1,4.162914E0
6.344828E0,3.122507E1,4.302009E0
6.379310E0,3.121749E1,4.247290E0
6.413793E0,3.091761E1,4.034466E0
6.448276E0,3.091279E1,4.102398E0
6.482759E0,3.113002E1,4.192806E0
6.517241E0,3.108371E1,4.187344E0
6.551724E0,3.122939E1,4.280510E0
6.586207E0,3.124986E1,4.342784E0
6.620690E0,3.120319E1,4.281901E0
6.655172E0,3.130268E1,4.302628E0
6.689655E0,3.121967E1,4.278942E0
6.724138E0,3.116371E1,4.228164E0
6.758621E0,3.099944E1,3.979253E0
6.793103E0,3.115236E1,4.034133E0
6.827586E0,3.119769E1,3.995791E0
6.862069E0,3.119601E1,3.895600E0
6.896552E0,3.131554E1,3.897803E0
6.931034E0,3.149784E1,3.933754E0
6.965517E0,3.153880E1,3.840690E0
7.000000E0,3.143438E1,3.803809E0
7.034483E0,3.150503E1,3.805336E0
7.068966E0,3.153429E1,3.750246E0
7.103448E0,3.150816E1,3.819404E0
7.137931E0,3.154900E1,3.823729E0
7.172414E0,3.158533E1,3.972340E0
7.206897E0,3.159223E1,3.952172E0
7.241379E0,3.163832E1,3.817103E0
7.275862E0,3.166309E1,3.846234E0
7.310345E0,3.170685E1,3.856945E0
7.344828E0,3.160505E1,3.837811E0
7.379310E0,3.160015E1,3.827144E0
7.413793E0,3.163842E1,3.901654E0
7.448276E0,3.160478E1,3.912442E0
7.482759E0,3.146166E1,3.931308E0
7.517241E0,3.162287E1,3.967808E0
7.551724E0,3.167247E1,3.981536E0
7.586207E0,3.158100E1,4.028318E0
7.620690E0,3.155189E1,3.878055E0
7.655172E0,3.158336E1,3.740189E0
7.689655E0,3.145562E1,3.663052E0
7.724138E0,3.134471E1,3.720439E0
7.758621E0,3.134418E1,3.685168E0
7.793103E0,3.146176E1,3.637242E0
7.827586E0,3.148831E1,3.579788E0
7.862069E0,3.150360E1,3.627681E0
7.896552E0,3.162080E1,3.740554E0
7.931034E0,3.146428E1,3.740842E0
7.965517E0,3.146809E1,3.618774E0
8.000000E0,3.160761E1,3.784500E0
8.034483E0,3.160060E1,3.741740E0
8.068966E0,3.158941E1,3.521847E0
8.103448E0,3.160699E1,3.632036E0
8.137931E0,3.178319E1,3.741071E0
8.172414E0,3.180769E1,3.596897E0
8.206897E0,3.170069E1,3.595448E0
8.241379E0,3.165474E1,3.648939E0
