	mass A		
t	x	y	
6.827586E0	3.209543E1	-1.296811E1
6.862069E0	3.212146E1	-1.293861E1
6.896552E0	3.212303E1	-1.293141E1
6.931034E0	3.211009E1	-1.296192E1
6.965517E0	3.213096E1	-1.291849E1
7.000000E0	3.211363E1	-1.297742E1
7.034483E0	3.212867E1	-1.293042E1
7.068966E0	3.210704E1	-1.302432E1
7.103448E0	3.209943E1	-1.301258E1
7.137931E0	3.210402E1	-1.299536E1
7.172414E0	3.211034E1	-1.296886E1
7.206897E0	3.211349E1	-1.290273E1
7.241379E0	3.211844E1	-1.290073E1
7.275862E0	3.210910E1	-1.300359E1
7.310345E0	3.213037E1	-1.290621E1
7.344828E0	3.210880E1	-1.294453E1
7.379310E0	3.212327E1	-1.299840E1
7.413793E0	3.210509E1	-1.302663E1
7.448276E0	3.211878E1	-1.300110E1
7.482759E0	3.211750E1	-1.286539E1
7.517241E0	3.209869E1	-1.302366E1
7.551724E0	3.211553E1	-1.296485E1
7.586207E0	3.212172E1	-1.291257E1
7.620690E0	3.211268E1	-1.301191E1
7.655172E0	3.211685E1	-1.298661E1
7.689655E0	3.212444E1	-1.288469E1
7.724138E0	3.209420E1	-1.296796E1
7.758621E0	3.210973E1	-1.304050E1
7.793103E0	3.213696E1	-1.281705E1
7.827586E0	3.208741E1	-1.295091E1
7.862069E0	3.212913E1	-1.293637E1
7.896552E0	3.212688E1	-1.293385E1
7.931034E0	3.211295E1	-1.294379E1
7.965517E0	3.213048E1	-1.289834E1
8.000000E0	3.208638E1	-1.302252E1
8.034483E0	3.213515E1	-1.290521E1
8.068966E0	3.210612E1	-1.294117E1
8.103448E0	3.212999E1	-1.293138E1
8.137931E0	3.211346E1	-1.294739E1
8.172414E0	3.210840E1	-1.294718E1
8.206897E0	3.211770E1	-1.294450E1
8.241379E0	3.211624E1	-1.294599E1
