Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
190	129.73666	833.18869	 	267.00000	469.50000	 	879.00000	690.00000	 	1035.00000	786.00000	 	 	 	 	1210.50000	402.00000	 
191	130.37378	832.95484	 	267.00000	471.00000	 	880.50000	690.00000	 	1035.00000	786.00000	 	 	 	 	1209.00000	403.50000	 
192	130.56419	832.97848	 	267.00000	472.50000	 	880.50000	690.00000	 	1033.50000	787.50000	 	 	 	 	1210.50000	403.50000	 
193	130.34569	833.12747	 	267.00000	472.50000	 	880.50000	690.00000	 	1033.50000	786.00000	 	 	 	 	1209.00000	403.50000	 
194	130.65950	832.99482	 	265.50000	474.00000	 	880.50000	688.50000	 	1033.50000	786.00000	 	 	 	 	1209.00000	403.50000	 
195	130.63857	832.62899	 	264.00000	474.00000	 	880.50000	688.50000	 	1033.50000	786.00000	 	 	 	 	1209.00000	403.50000	 
196	129.77115	833.47749	 	265.50000	474.00000	 	882.00000	688.50000	 	1032.00000	789.00000	 	 	 	 	 	 	 
197	129.65825	833.41914	 	267.00000	474.00000	 	882.00000	688.50000	 	1032.00000	789.00000	 	 	 	 	1209.00000	403.50000	*
198	130.96512	832.13867	 	268.50000	468.00000	 	882.00000	687.00000	 	1033.50000	787.50000	 	 	 	 	1200.28256	403.43159	 
199	131.10645	831.88414	 	268.50000	472.50000	 	882.00000	687.00000	 	1032.00000	787.50000	 	 	 	 	 	 	 
200	132.15567	830.75652	 	270.00000	471.00000	 	880.50000	687.00000	 	1032.00000	786.00000	 	 	 	 	1207.50000	406.50000	*
201	132.37087	830.73819	 	270.00000	472.50000	 	880.50000	688.50000	 	1030.50000	787.50000	 	 	 	 	 	 	 
202	132.21549	830.76598	 	268.50000	472.50000	 	880.50000	690.00000	 	1032.00000	787.50000	 	 	 	 	1207.50000	406.50000	*
203	132.15837	830.94930	 	270.00000	472.50000	 	880.50000	688.50000	 	1032.00000	789.00000	 	 	 	 	 	 	 
204	132.06530	830.94199	 	270.00000	469.50000	 	879.00000	688.50000	 	1030.50000	790.50000	 	 	 	 	 	 	 
205	131.96620	831.06782	 	268.50000	472.50000	 	879.00000	688.50000	 	1030.50000	789.00000	 	 	 	 	1219.09727	403.31864	*
206	132.14594	830.84364	 	271.50000	469.50000	 	880.50000	690.00000	 	1032.00000	790.50000	 	 	 	 	 	 	 
207	131.18671	831.86930	 	270.00000	469.50000	 	880.50000	690.00000	 	1032.00000	790.50000	 	 	 	 	1209.00000	406.50000	*
208	132.12417	830.97278	 	270.00000	469.50000	 	880.50000	690.00000	 	1033.50000	790.50000	 	 	 	 	1209.00000	408.00000	 
209	131.82848	831.60839	 	270.00000	469.50000	 	882.00000	688.50000	 	1032.00000	790.50000	 	 	 	 	 	 	 
