Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
63	1182.00000	472.50000	 	 	 	 	 	 	 	1212.00000	241.50000	 	222.00000	1044.00000	*	 	 	 	 	 	 	 	 	 	 	 	 
64	1182.00000	471.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
65	1182.00000	469.50000	 	 	 	 	125.92845	722.94212	*	1212.00000	240.00000	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
66	1182.00000	469.50000	 	 	 	 	136.10501	721.59443	 	1208.40843	250.48846	 	222.00000	1044.00000	*	 	 	 	 	 	 	 	 	 	 	 	 
67	1180.50000	469.50000	 	 	 	 	135.44454	722.24265	 	1212.00000	241.50000	 	222.00000	1045.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
68	1180.50000	469.50000	 	 	 	 	138.28292	720.30634	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
69	1180.50000	471.00000	 	 	 	 	133.18855	723.37552	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
70	1179.00000	472.50000	 	 	 	 	133.00174	723.34949	 	1213.50000	241.50000	 	223.50000	1041.00000	*	 	 	 	 	 	 	 	 	 	 	 	 
71	1182.00000	471.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
72	1182.00000	469.50000	 	 	 	 	123.70813	721.72111	*	1223.87223	229.47425	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
73	1180.50000	471.00000	 	 	 	 	130.50000	715.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
74	1180.50000	471.00000	 	 	 	 	129.00000	715.50000	 	 	 	 	222.00000	1042.50000	*	 	 	 	 	 	 	 	 	 	 	 	 
75	1179.00000	471.00000	 	 	 	 	128.55220	723.71664	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
76	1179.00000	471.00000	 	 	 	 	129.00000	715.50000	 	 	 	 	223.50000	1045.50000	*	 	 	 	 	 	 	 	 	 	 	 	 
77	1180.50000	471.00000	 	 	 	 	130.50000	715.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78	1182.00000	471.00000	 	 	 	 	131.48442	723.35967	 	 	 	 	222.00000	1044.00000	*	 	 	 	 	 	 	 	 	 	 	 	 
79	1179.00000	474.00000	 	 	 	 	130.27476	723.98596	 	1213.50000	241.50000	 	220.50000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
80	1179.00000	475.50000	 	 	 	 	 	 	 	 	 	 	220.50000	1048.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
81	1177.50000	474.00000	 	 	 	 	 	 	 	1215.00000	237.00000	*	220.50000	1047.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
82	1179.00000	474.00000	 	 	 	 	120.20102	714.52264	*	1215.00000	238.50000	 	219.00000	1047.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
83	1179.00000	474.00000	 	 	 	 	131.21015	723.50517	 	1215.00000	238.50000	 	220.50000	1047.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
84	1179.00000	474.00000	 	 	 	 	140.49993	716.78479	 	 	 	 	208.24485	1053.37289	 	 	 	 	 	 	 	 	 	 	 	 	 
85	1180.50000	472.50000	 	 	 	 	141.18930	713.40364	 	1206.41512	249.44408	*	219.00000	1048.50000	 	 	 	 	 	 	 	 	 	 	 	 	 
86	1182.00000	472.50000	 	 	 	 	141.32520	711.65694	 	1213.07541	251.31265	 	217.50000	1047.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
87	1180.50000	474.00000	 	 	 	 	140.65872	716.57127	 	1209.18787	250.90425	 	208.04658	1053.61755	 	 	 	 	 	 	 	 	 	 	 	 	 
88	1180.50000	472.50000	 	 	 	 	 	 	 	1212.00000	241.50000	 	219.00000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
89	1182.00000	472.50000	 	 	 	 	 	 	 	1207.91085	250.29698	 	219.00000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
90	1180.50000	475.50000	 	 	 	 	135.63901	703.31943	*	1207.36462	249.67418	 	217.50000	1050.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
