Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
161	1263.00000	342.00000	 	 	 	 	 	 	 	 	 	 
162	1264.50000	342.00000	 	 	 	 	 	 	 	259.50000	451.50000	*
163	1264.50000	340.50000	 	 	 	 	 	 	 	 	 	 
164	1263.00000	340.50000	 	 	 	 	 	 	 	259.50000	453.00000	*
165	1261.50000	340.50000	 	 	 	 	 	 	 	261.00000	453.00000	 
166	1261.50000	339.00000	 	 	 	 	 	 	 	 	 	 
167	1261.50000	340.50000	 	 	 	 	 	 	 	 	 	 
168	1261.50000	339.00000	 	 	 	 	 	 	 	 	 	 
169	1263.00000	337.50000	 	 	 	 	 	 	 	261.00000	454.50000	*
170	1261.50000	337.50000	 	 	 	 	 	 	 	 	 	 
171	1260.00000	337.50000	 	 	 	 	 	 	 	 	 	 
172	1261.50000	339.00000	 	 	 	 	 	 	 	 	 	 
173	1261.50000	337.50000	 	 	 	 	 	 	 	283.21811	443.32296	*
174	1261.50000	339.00000	 	 	 	 	 	 	 	 	 	 
175	1261.50000	340.50000	 	 	 	 	 	 	 	 	 	 
176	1261.50000	337.50000	 	 	 	 	 	 	 	 	 	 
177	1261.50000	337.50000	 	 	 	 	 	 	 	271.60086	436.35627	*
178	1261.50000	339.00000	 	 	 	 	 	 	 	269.81595	435.78973	 
179	1263.00000	339.00000	 	 	 	 	 	 	 	270.19357	436.50627	 
180	1261.50000	337.50000	 	 	 	 	 	 	 	267.72241	436.61295	 
181	1261.50000	337.50000	 	 	 	 	 	 	 	264.12191	437.32286	 
182	1260.00000	337.50000	 	 	 	 	 	 	 	 	 	 
183	1260.00000	337.50000	 	 	 	 	 	 	 	 	 	 
184	1261.50000	339.00000	 	 	 	 	 	 	 	265.50000	460.50000	*
185	1260.00000	337.50000	 	 	 	 	 	 	 	 	 	 
186	1258.50000	340.50000	 	 	 	 	 	 	 	 	 	 
187	1261.50000	336.00000	 	 	 	 	 	 	 	 	 	 
188	1261.50000	336.00000	 	 	 	 	 	 	 	 	 	 
189	1261.50000	337.50000	 	 	 	 	 	 	 	 	 	 
190	1261.50000	336.00000	 	 	 	 	 	 	 	 	 	 
191	1258.50000	337.50000	 	 	 	 	 	 	 	 	 	 
192	1255.50000	336.00000	 	 	 	 	 	 	 	 	 	 
193	1257.00000	336.00000	 	 	 	 	 	 	 	 	 	 
194	1257.00000	340.50000	 	 	 	 	 	 	 	 	 	 
195	1255.50000	339.00000	 	 	 	 	 	 	 	 	 	 
196	1255.50000	340.50000	 	 	 	 	 	 	 	 	 	 
197	1254.00000	339.00000	 	 	 	 	 	 	 	 	 	 
198	1254.00000	339.00000	 	 	 	 	 	 	 	 	 	 
199	1254.00000	337.50000	 	 	 	 	 	 	 	 	 	 
200	1255.50000	337.50000	 	 	 	 	 	 	 	 	 	 
201	1257.00000	339.00000	 	 	 	 	 	 	 	244.32938	454.49466	 
202	1255.50000	339.00000	 	 	 	 	 	 	 	246.24111	457.60727	 
203	1257.00000	340.50000	 	 	 	 	 	 	 	 	 	 
204	1257.00000	340.50000	 	 	 	 	 	 	 	 	 	 
205	1255.50000	339.00000	 	 	 	 	 	 	 	246.16355	459.27892	*
206	1258.50000	339.00000	 	 	 	 	 	 	 	245.92719	459.31529	 
207	1257.00000	337.50000	 	 	 	 	 	 	 	 	 	 
208	1255.50000	339.00000	 	 	 	 	 	 	 	 	 	 
209	1258.50000	337.50000	 	 	 	 	 	 	 	 	 	 
210	1255.50000	337.50000	 	 	 	 	 	 	 	245.21832	455.14969	*
211	1257.00000	336.00000	 	 	 	 	 	 	 	 	 	 
212	1258.50000	339.00000	 	 	 	 	 	 	 	 	 	 
213	1260.00000	342.00000	 	 	 	 	 	 	 	256.50000	460.50000	*
214	1255.50000	342.00000	 	 	 	 	 	 	 	 	 	 
215	1258.50000	340.50000	 	 	 	 	 	 	 	256.50000	460.50000	*
216	1257.00000	342.00000	 	 	 	 	 	 	 	246.21244	454.29209	 
217	1257.00000	340.50000	 	 	 	 	 	 	 	246.93552	453.06726	 
218	1257.00000	340.50000	 	 	 	 	 	 	 	245.61610	454.50109	 
219	1257.00000	340.50000	 	 	 	 	 	 	 	246.49892	452.72989	 
220	1260.00000	342.00000	 	 	 	 	 	 	 	246.32417	453.78761	 
221	1257.00000	342.00000	 	 	 	 	 	 	 	245.62295	455.21023	 
222	1258.50000	340.50000	 	 	 	 	 	 	 	 	 	 
223	1257.00000	340.50000	 	 	 	 	 	 	 	265.50000	456.00000	*
224	1258.50000	337.50000	 	 	 	 	 	 	 	 	 	 
225	1258.50000	340.50000	 	 	 	 	 	 	 	 	 	 
226	1260.00000	342.00000	 	 	 	 	 	 	 	 	 	 
227	1258.50000	340.50000	 	 	 	 	 	 	 	 	 	 
228	1257.00000	339.00000	 	 	 	 	 	 	 	265.50000	456.00000	*
229	1257.00000	340.50000	 	 	 	 	 	 	 	 	 	 
230	1257.00000	337.50000	 	 	 	 	 	 	 	 	 	 
231	1258.50000	337.50000	 	 	 	 	 	 	 	 	 	 
232	1260.00000	337.50000	 	 	 	 	 	 	 	 	 	 
233	1258.50000	340.50000	 	 	 	 	 	 	 	 	 	 
234	1258.50000	337.50000	 	 	 	 	 	 	 	 	 	 
235	1260.00000	337.50000	 	 	 	 	 	 	 	 	 	 
236	1261.50000	337.50000	 	 	 	 	 	 	 	 	 	 
237	1263.00000	336.00000	 	 	 	 	 	 	 	 	 	 
238	1264.50000	336.00000	 	 	 	 	 	 	 	 	 	 
239	1264.50000	339.00000	 	 	 	 	 	 	 	 	 	 
240	1266.00000	337.50000	 	 	 	 	 	 	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	459.59277	52.58564	228
2	33.12417	7.71656	15
3	41.20575	27.84006	11
4	275.87468	4.74342	44
