Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
134	 	 	 	582.00000	147.00000	 	153.00000	841.50000	 	 	 	 	718.62146	595.17788	 	 	 	 
135	 	 	 	582.00000	148.50000	 	154.50000	841.50000	 	 	 	 	 	 	 	 	 	 
136	 	 	 	582.00000	148.50000	 	153.00000	840.00000	 	 	 	 	719.44706	593.99754	*	 	 	 
137	 	 	 	580.50000	148.50000	 	153.00000	840.00000	 	 	 	 	720.14262	593.24822	 	 	 	 
138	 	 	 	582.00000	147.00000	 	153.00000	838.50000	 	 	 	 	720.00685	593.47319	 	 	 	 
139	 	 	 	583.50000	145.50000	 	151.50000	840.00000	 	 	 	 	721.05199	593.53270	 	 	 	 
140	 	 	 	583.50000	145.50000	 	151.50000	840.00000	 	 	 	 	720.17528	594.07881	 	 	 	 
141	677.36700	462.23083	 	582.00000	144.00000	 	153.00000	840.00000	 	 	 	 	719.44354	595.27154	 	 	 	 
142	678.23265	461.27992	 	580.50000	144.00000	 	151.50000	840.00000	 	 	 	 	720.52072	594.40193	 	 	 	 
143	677.22338	462.47398	 	580.50000	144.00000	 	151.50000	840.00000	 	 	 	 	720.19059	595.58515	 	 	 	 
144	676.56144	462.74640	 	580.50000	145.50000	 	151.50000	841.50000	 	 	 	 	 	 	 	 	 	 
145	678.66990	462.97940	 	580.50000	144.00000	 	151.50000	840.00000	 	 	 	 	 	 	 	 	 	 
146	683.78239	467.99762	 	579.00000	144.00000	 	151.50000	841.50000	 	 	 	 	 	 	 	 	 	 
147	676.89734	468.09430	 	577.50000	144.00000	 	151.50000	841.50000	 	 	 	 	723.00000	600.00000	*	 	 	 
148	681.55806	467.24554	 	577.50000	144.00000	 	151.50000	843.00000	 	 	 	 	721.56988	599.88235	 	 	 	 
149	682.62492	469.70103	 	576.00000	144.00000	 	151.50000	841.50000	 	 	 	 	720.62868	599.76523	 	 	 	 
150	679.28437	468.03285	 	577.50000	144.00000	 	151.50000	841.50000	 	 	 	 	720.46430	599.32004	 	 	 	 
151	682.79910	467.91980	 	576.00000	144.00000	 	150.00000	841.50000	 	 	 	 	723.00000	600.00000	 	 	 	 
