Frame	X1	Y1	Flag1	X2	Y2	Flag2
165	-28.9494	5.9173	0	9.8710	8.6122	0
166	-29.0029	5.8439	0	9.7724	8.6509	0
167	-28.9405	5.8527	0	9.6891	8.6710	0
168	-29.1220	5.7776	0	9.6395	8.6847	0
169	-29.2013	5.8016	0	9.5407	8.7614	0
170	-29.2174	5.8016	0	9.5913	8.8680	0
171	-29.2772	5.7603	0	9.5626	8.8033	0
172	-29.3062	5.7757	0	9.5625	8.6930	0
173	-29.3390	5.8098	0	9.5396	8.7632	0
174	-29.3978	5.9106	0	9.4874	8.7356	0
175	-29.3772	5.9731	0	9.4649	8.7117	0
176	-29.2771	6.0103	0	9.4349	8.7012	0
177	-29.3510	6.0991	0	9.3800	8.6976	0
178	-29.3208	6.0738	0	9.4020	8.6792	0
179	-29.3419	6.1749	0	9.3231	8.7397	0
180	-29.3538	6.1589	0	9.3205	8.7064	0
181	-29.3529	6.1577	0	9.3035	8.6707	0
182	-29.3099	6.2086	0	9.3712	8.6606	0
183	-29.3219	6.2234	0	9.4636	8.6431	0
184	-29.4516	6.2081	0	9.4794	8.5674	0
185	-29.4275	6.2446	0	9.4525	8.6555	0
186	-29.5066	6.1869	0	9.4152	8.6925	0
187	-29.4665	6.1469	0	9.4164	8.7320	0
188	-29.5051	6.1493	0	9.4362	8.7361	0
189	-29.4985	6.1610	0	9.5192	8.7592	0
190	-29.5482	6.1216	0	9.5316	8.7692	0
191	-29.5517	6.1633	0	9.5256	8.7869	0
192	-29.5989	6.1534	0	9.5946	8.6733	0
193	-29.7037	6.2484	0	9.6332	8.6048	0
194	-29.6563	6.2445	0	9.6147	8.6203	0
195	-29.5956	6.1596	0	9.6726	8.6842	0
196	-29.6993	6.0704	0	9.6346	8.6966	0
197	-29.7636	6.1165	0	9.5313	8.7602	0
198	-29.8699	6.2173	0	9.5010	8.7346	0
199	-29.9207	6.1531	0	9.4226	8.7357	0
200	-29.8906	6.1573	0	9.3592	8.7567	0
201	-29.9421	6.2535	0	9.2988	8.7958	0
202	-29.9389	6.1683	0	9.3818	8.8584	0
203	-30.1917	6.1690	0	9.4344	8.8719	0
204	-30.2361	6.1236	0	9.3546	8.8061	0
205	-30.2505	6.0741	0	9.2610	8.7482	0
206	-30.2272	6.0938	0	9.2662	8.7931	0
207	-30.1719	6.0314	0	9.1669	8.7206	0
208	-30.1345	6.0480	0	9.1197	8.6920	0
209	-30.0924	6.0644	0	9.1131	8.7605	0
210	-30.0657	6.1069	0	9.1002	8.7712	0
211	-30.0871	6.0826	0	9.0483	8.7532	0
212	-30.1241	6.1343	0	9.0900	8.6643	0
213	-30.1160	6.1976	0	9.0385	8.6493	0
214	-30.0012	6.2233	0	9.0370	8.7154	0
215	-29.9906	6.2353	0	9.0683	8.6800	0
216	-29.9363	6.2858	0	9.0466	8.7652	0
