Frame	X4	Y4	Flag4	X3	Y3	Flag3	X2	Y2	Flag2	X5	Y5	Flag5	X1	Y1	Flag1	X6	Y6	Flag6
60	1020.0000	376.5000	0	517.5000	126.0000	0	820.5000	568.5000	0	1091.0485	882.6859	0	1135.1356	893.2767	0	827.9938	586.6874	0
61	1020.0000	378.0000	0	517.5000	126.0000	0	820.5000	570.0000	0	1090.6796	882.5427	0	1135.8648	891.8226	0	830.1047	585.3406	0
62	1020.0000	379.5000	0	517.5000	126.0000	0	822.0000	570.0000	0	1090.5239	881.2638	0	1137.0055	891.1539	0	825.1688	577.3079	0
63	1021.5000	378.0000	0	517.5000	127.5000	0	820.5000	568.5000	0	1091.1072	880.8189	0	1136.5716	892.5699	0	826.4423	584.6089	0
64	1021.5000	378.0000	0	516.0000	127.5000	0	822.0000	567.0000	0	1091.4339	881.1154	0	1136.6612	894.0957	0	825.1017	585.6646	0
65	1020.0000	379.5000	0	517.5000	127.5000	0	820.5000	568.5000	0	1091.2124	879.9194	0	1135.9270	894.4104	0	819.0000	582.0000	0
66	1021.5000	379.5000	0	517.5000	127.5000	0	822.0000	570.0000	0	1090.4991	879.0404	0	1135.9955	893.9717	0	825.6776	587.3179	0
67	1021.5000	382.5000	0	519.0000	126.0000	0	822.0000	568.5000	0	1090.8158	878.8230	0	1136.2039	894.4293	0	823.7810	588.4568	0
68	1020.0000	382.5000	0	519.0000	126.0000	0	817.5000	570.0000	0	1091.5258	878.4706	0	1134.5059	894.3920	0	820.5000	580.5000	0
69	1021.5000	381.0000	0	522.0000	124.5000	0	819.0000	571.5000	0	1091.7020	878.5461	0	1134.1539	894.5670	0	820.8569	586.4773	0
70	1020.0000	381.0000	0	525.0000	124.5000	0	816.0000	573.0000	0	1091.6236	877.9836	0	1134.0675	894.7483	0			
71	1020.0000	381.0000	0	523.5000	124.5000	0	819.0000	573.0000	0	1092.3409	877.1484	0	1132.9180	895.7397	0			
72	1020.0000	382.5000	0	520.5000	127.5000	0	819.0000	573.0000	0	1092.3537	874.8706	0	1133.0901	896.3199	0			
73	1020.0000	382.5000	0	522.0000	126.0000	0	817.5000	571.5000	0	1092.7012	875.1281	0	1133.3194	895.6617	0			
74	1021.5000	382.5000	0	522.0000	126.0000	0	817.5000	570.0000	0	1092.6172	874.5504	0	1134.6200	895.9405	0			
75	1021.5000	382.5000	0	519.0000	126.0000	0	817.5000	571.5000	0	1092.1644	874.4994	0	1134.7623	895.6720	0			
76	1021.5000	382.5000	0	520.5000	127.5000	0	817.5000	571.5000	0	1090.4742	876.1557	0	1133.2656	896.6551	0			
77	1023.0000	382.5000	0	520.5000	127.5000	0	816.0000	571.5000	0	1092.2071	873.9579	0	1133.3806	897.2726	0			
78	1023.0000	382.5000	0	519.0000	126.0000	0	814.5000	573.0000	0	1091.2935	873.9810	0	1133.9182	896.5217	0			
79	1023.0000	384.0000	0	519.0000	126.0000	0	814.5000	571.5000	0	1091.3031	874.7136	0	1135.0417	895.5573	0			
80	1024.5000	384.0000	0	520.5000	127.5000	0	814.5000	571.5000	0	1091.7712	874.7265	0	1134.2031	896.2596	0			
81	1024.5000	382.5000	0	520.5000	127.5000	0	816.0000	573.0000	0	1091.5692	875.8162	0	1134.5620	896.1377	0			
82	1026.0000	382.5000	0	522.0000	129.0000	0	816.0000	571.5000	0	1090.4989	878.2511	0	1134.7402	895.9461	0			
83	1026.0000	384.0000	0	522.0000	129.0000	0	816.0000	570.0000	0	1091.7658	876.3871	0	1134.7612	894.8981	0			
84	1027.5000	381.0000	0	522.0000	127.5000	0	817.6183	568.9829	0	1091.6776	877.6232	0	1133.9480	895.5855	0			
85	1027.5000	381.0000	0	522.0000	129.0000	0	816.0000	571.5000	0	1091.5457	876.9151	0	1135.1979	894.0226	0			
86	1026.0000	382.5000	0	520.5000	129.0000	0	814.5000	571.5000	0	1091.1038	878.2287	0	1134.5300	895.7072	0			
87	1026.0000	379.5000	0	522.0000	129.0000	0	814.5000	571.5000	0	1091.2223	877.5849	0	1134.9063	895.8189	0			
88	1026.0000	382.5000	0	523.5000	130.5000	0	814.5000	573.0000	0	1091.5677	878.1305	0	1136.0166	895.6725	0			
89	1027.5000	382.5000	0	523.5000	129.0000	0	814.5000	573.0000	0	1092.4305	878.6148	0	1135.8050	895.4156	0			
90	1027.5000	381.0000	0	525.0000	130.5000	0	816.0000	573.0000	0	1092.2478	878.7357	0	1134.5648	896.6594	0			
91	1027.5000	382.5000	0	526.5000	132.0000	0	813.9975	573.2993	0	1092.4631	878.8579	0	1137.0406	894.1769	0			
92	1032.0000	382.5000	0	523.5000	130.5000	0	816.0000	574.5000	0	1093.2865	879.0578	0	1137.9673	893.8149	0			
93	1030.5000	384.0000	0	522.0000	132.0000	0	813.4190	572.0740	0	1092.5973	879.6736	0	1138.1028	893.2861	0			
94	1032.0000	382.5000	0	520.5000	132.0000	0	816.0000	571.5000	0	1092.7267	880.8908	0	1139.1625	892.7378	0			
