Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8
Tracks 1 to 8
70	304.42642	247.78679	 	179.20766	367.4317	*	593.14075	466.91263	*	326.6473	123.57082	*	102.37382	174.02051	*	407.84464	91.056496	 	 	 	 	 	 	 
71	305.46323	253.831	 	182.9754	368.89343	 	591.25696	450.69907	*	315.24933	114.44723	*	104.721214	184.4515	*	417.91943	100.361115	 	 	 	 	 	 	 
72	316.8364	244.66911	 	180.208	376.344	*	591.4277	450.74548	*	309.94495	104.94725	 	101.660774	189.88907	*	418.79938	111.25617	 	 	 	 	 	 	 
73	327.55643	236.58366	 	196.18518	379.02777	*	594.62964	454.66666	*	304.2579	102.708145	*	102.68065	192.20967	*	411.82037	110.32934	 	 	 	 	 	 	 
74	332.15802	230.61472	*	212.0	368.83334	*	592.625	448.375	*	296.78717	97.582054	 	109.58387	188.86452	*	420.273	111.01227	 	 	 	 	 	 	 
75	322.46225	238.62997	*	223.24216	373.05054	*	603.5	450.31818	*	308.19266	92.769485	 	107.608025	184.05247	*	416.41125	116.79586	 	 	 	 	 	 	 
76	322.55826	237.0	 	225.02751	360.55502	 	599.5821	429.53748	*	308.32608	98.12608	*	108.05556	179.1345	*	417.72375	117.58563	 	 	 	 	 	 	 
77	330.91315	236.71187	 	213.03622	358.43842	 	603.1052	427.6319	 	314.4524	106.44383	*	100.451614	175.93549	*	395.36084	118.41753	 	 	 	 	 	 	 
78	333.47983	237.77579	 	214.54181	351.9913	 	599.42584	425.72244	 	312.5788	102.6938	 	100.1947	166.86449	 	390.7017	115.31534	 	 	 	 	 	 	 
79	343.5	231.91365	 	229.99825	353.91052	*	592.22034	421.21832	 	316.28107	106.35207	 	92.96106	171.24144	*	395.00894	122.00595	 	 	 	 	 	 	 
80	343.7623	222.79872	*	226.44081	362.21225	 	604.1634	406.17328	*	323.33978	105.34155	 	101.8024	165.7485	 	388.01065	128.31155	 	 	 	 	 	 	 
81	346.4561	223.08952	 	222.75735	359.3603	 	599.99896	413.2049	*	318.1491	102.92375	 	94.70977	167.8247	 	396.16852	129.46657	 	 	 	 	 	 	 
82	348.81638	227.84023	 	218.64644	352.7636	 	601.5	411.57043	*	310.60513	96.559296	 	83.48433	161.29938	 	399.20303	131.59898	 	 	 	 	 	 	 
83	352.99615	225.08397	 	224.62177	355.98523	 	611.2824	410.91318	*	314.96194	89.733696	*	79.268974	154.75743	*	397.16592	135.45937	 	 	 	 	 	 	 
84	347.51517	220.95026	 	227.3285	348.24878	*	614.75555	400.031	*	308.91626	87.02709	 	81.78808	161.18542	*	393.00797	136.78088	 	 	 	 	 	 	 
85	357.48956	222.48956	 	225.01819	352.14545	 	618.3903	400.2363	*	300.62408	81.22456	 	79.653336	163.27333	*	394.20563	132.56061	 	 	 	 	 	 	 
86	363.0568	227.2571	 	228.05484	339.99677	 	611.2443	415.88522	*	281.4284	89.78412	 	68.36852	170.10558	*	393.99072	136.38445	 	 	 	 	 	 	 
87	361.74838	226.18831	 	230.97452	335.24692	*	611.545	413.46674	*	290.26373	87.85845	 	62.146667	165.42667	*	387.64706	133.30392	 	 	 	 	 	 	 
88	365.39713	246.3397	 	217.2471	323.29538	*	619.7035	412.13205	 	294.7549	91.996735	 	69.59907	166.61765	*	377.75677	142.07777	 	 	 	 	 	 	 
89	367.89075	256.02963	 	212.70192	314.58893	*	618.5678	405.10168	 	285.11365	92.10909	 	73.587326	164.10281	 	376.26456	145.13019	 	 	 	 	 	 	 
90	363.7352	257.3097	 	210.98387	308.98846	 	622.42523	409.96017	*	286.78116	84.861855	 	73.98726	164.14969	 	367.76443	147.59616	 	 	 	 	 	 	 
91	365.74435	257.65414	 	203.70381	303.90216	 	615.2611	423.98807	*	300.05923	85.64929	 	77.978966	163.6424	*	370.75	149.5	*	 	 	 	 	 	 
92	365.19376	259.46875	 	211.30115	300.8372	 	603.994	430.21942	*	300.7789	106.71361	*	66.21557	161.97006	*	372.31714	138.19852	*	 	 	 	 	 	 
93	357.7551	264.70154	 	209.40059	304.55847	 	612.2569	429.9931	*	304.97803	108.37597	*	75.14495	162.89088	*	375.5	139.75	*	 	 	 	 	 	 
94	362.7579	268.1658	 	202.11111	301.25308	*	619.5585	440.35782	*	306.9866	98.703125	*	85.954544	158.37878	*	379.5625	132.0	*	 	 	 	 	 	 
95	361.06705	252.29329	 	204.73987	297.14798	*	618.0348	433.99747	*	309.38635	99.68636	*	80.06322	148.773	*	384.01202	129.78447	*	 	 	 	 	 	 
96	355.3846	253.82906	*	203.36322	298.2477	 	628.13257	420.6024	*	307.63483	107.71798	*	72.200264	138.98276	*	384.71304	135.38016	 	 	 	 	 	 	 
97	363.27856	265.33096	*	209.62103	298.7853	 	629.6497	418.01697	 	313.09433	115.941864	*	70.13325	131.97757	 	383.98798	137.83708	 	 	 	 	 	 	 
98	359.03696	250.2069	*	206.48956	307.2206	 	632.65814	419.37244	 	315.07144	107.5	*	75.28211	131.83028	 	375.5739	136.6707	 	 	 	 	 	 	 
99	364.2563	251.92964	*	203.59616	299.9533	 	628.1265	421.75305	 	305.37027	92.72156	*	80.45074	131.34975	 	380.9542	153.12173	 	 	 	 	 	 	 
100	362.0118	247.41077	*	207.49265	295.7353	 	621.938	416.5282	 	303.7034	95.76483	*	69.52696	126.56373	 	384.25067	144.91208	 	 	 	 	 	 	 
101	366.76062	239.27338	*	216.62659	296.2595	 	629.18494	409.30823	*	295.1152	96.781105	*	74.92157	132.5049	*	393.24094	152.4906	 	 	 	 	 	 	 
102	363.8871	240.5242	*	220.12973	286.9257	 	630.6396	427.41043	*	287.87296	100.844986	*	70.57407	117.17196	*	394.3146	147.6264	 	 	 	 	 	 	 
103	359.67114	237.43643	*	222.35995	283.89804	 	627.1244	428.7978	 	285.6629	92.58748	 	68.938484	120.03943	*	388.57095	146.72452	 	 	 	 	 	 	 
104	370.77194	219.09529	*	224.78302	286.81537	 	622.74884	426.90945	 	288.94617	83.49008	 	68.54013	128.3428	*	389.56992	157.0986	 	 	 	 	 	 	 
105	368.42307	216.54872	*	222.00993	286.80685	 	626.03937	431.66046	*	287.6897	87.54878	 	61.407463	131.59254	*	398.625	155.5	*	167.41931	365.3444	 	 	 	 
106	353.82217	212.32474	 	217.99216	281.4812	 	616.95776	433.1655	 	303.76566	92.3501	 	54.220932	140.71802	*	379.6677	167.46646	*	171.39635	369.89938	 	 	 	 
107	341.21915	216.04593	 	205.61392	286.29114	 	622.9985	445.00153	*	305.18912	98.72174	 	52.631805	139.86676	*	377.9229	173.61894	 	160.24397	363.256	 	 	 	 
108	325.16956	216.2674	*	200.30247	294.3611	 	623.43225	444.93903	*	296.31985	98.06434	 	43.629578	142.50845	*	396.00455	164.65805	 	159.68373	361.71085	*	 	 	 
109	329.98264	225.48456	*	187.5271	293.55148	 	620.4521	444.63513	 	301.34787	94.6039	 	40.158264	147.58684	*	399.52982	174.75166	*	163.51488	350.0387	*	 	 	 
110	324.26767	222.24495	*	182.26692	296.297	 	621.69696	445.46533	 	305.66833	94.063126	 	45.067238	160.24817	*	404.9765	176.58054	 	158.14923	346.35538	 	 	 	 
111	316.57913	210.60312	 	178.25116	303.18372	 	624.6621	445.9847	 	293.66196	97.187386	*	42.68648	163.83566	*	384.66177	197.18582	*	164.356	352.8552	*	 	 	 
112	321.85	215.40294	*	167.23221	300.83707	 	619.97253	445.86526	 	291.4384	100.0169	*	51.65681	172.8599	*	387.522	196.94334	 	157.96687	350.86276	 	 	 	 
113	316.62613	205.72522	 	175.7357	283.35962	 	615.3714	448.6459	*	289.18604	105.09355	 	53.027306	177.9388	*	383.18735	197.43909	*	159.39937	338.8239	*	 	 	 
114	322.90952	199.44286	*	173.51663	274.8623	 	618.6713	445.81915	 	287.83914	96.12608	 	48.794006	177.69476	 	380.36752	203.42415	 	161.0912	335.89938	 	 	 	 
115	324.5646	194.29213	*	168.94157	268.9158	 	621.61646	451.90436	*	284.64758	106.44277	 	54.77445	186.97633	*	385.29855	207.97165	 	159.11905	336.69366	 	 	 	 
116	334.73465	192.84358	*	172.6338	273.2236	 	616.4862	447.34436	 	275.73032	109.85277	 	51.314697	185.6246	*	391.73248	213.37715	 	164.41692	338.89078	 	 	 	 
117	335.66718	183.7806	*	174.2742	270.23004	 	619.4134	445.36838	*	275.95428	102.87463	 	45.281002	184.0752	*	388.58884	216.76791	*	172.34062	338.8094	 	 	 	 
118	336.89386	182.18797	*	174.7338	270.49304	 	617.45276	444.15372	 	267.15283	103.97181	 	51.22327	178.86163	*	390.00204	218.6415	*	175.65433	343.49692	 	 	 	 
119	341.93588	191.53134	*	175.51688	267.7658	 	617.54694	433.33426	*	273.46222	105.95349	*	53.889286	176.74286	*	380.09702	218.40501	*	179.53343	342.6155	 	 	 	 
120	340.0694	183.0949	*	176.43921	268.40985	 	617.3147	425.8668	*	271.61697	113.60526	*	45.07991	182.78311	*	379.95197	224.06874	*	180.94345	356.497	*	 	 	 
121	337.1141	183.06235	*	181.32669	271.91452	 	620.3879	429.19955	*	287.54645	104.71672	 	38.166668	191.5351	*	384.3321	237.54198	*	173.78441	355.33182	*	 	 	 
122	339.8379	186.46803	*	189.05673	280.7269	 	628.0859	429.75757	*	287.03314	117.02711	 	43.94737	185.51315	*	383.31366	231.90062	 	163.38509	350.7143	 	 	 	 
123	340.76343	208.16753	*	194.59114	275.99622	 	627.61456	424.5	*	276.5916	124.72513	 	40.353107	184.03673	*	384.6824	234.72327	 	151.17584	344.68347	 	 	 	 
124	349.89578	200.21158	 	194.33586	274.8106	 	629.2941	436.52353	*	268.94153	117.4269	 	39.591427	176.14572	*	388.80972	246.4705	 	160.36069	351.5124	 	345.92624	156.64754	 
125	344.23557	206.20222	*	198.40544	275.43143	 	624.9805	430.86365	*	274.6196	113.96565	 	31.881382	170.01651	 	390.53314	246.47238	 	162.31366	347.2267	 	354.3281	169.00224	*
126	343.27542	210.79079	 	192.47577	283.09912	 	629.70294	422.68317	*	278.21097	122.69114	 	34.715584	168.59091	 	389.22543	242.64452	 	159.20978	355.4243	 	357.29276	166.79346	 
127	338.01065	211.68883	 	203.91731	282.6173	 	633.9793	406.11984	 	283.2824	117.38753	 	27.819328	180.69958	 	394.31592	239.77046	 	157.91762	348.25568	 	359.6807	169.27368	 
128	320.66202	203.93297	 	201.27992	286.44208	 	632.98627	410.94342	 	299.2767	103.30097	 	24.494307	181.74667	 	390.1789	230.22874	 	169.44398	344.36554	 	350.39545	170.12122	*
129	313.9169	202.7507	 	202.11641	281.8378	 	633.4361	409.96005	 	306.09872	100.603004	*	28.872494	181.46848	 	392.46567	227.85822	 	159.14365	348.70993	 	344.1794	169.18272	*
130	322.27133	190.8811	*	205.744	283.856	 	627.2041	406.98166	 	307.82382	101.19463	 	20.15797	180.47101	 	391.2473	222.0054	 	152.30147	343.9951	 	345.39587	162.1281	*
131	321.12375	184.22525	*	205.43408	275.0951	 	636.25	401.66666	 	302.57745	103.10241	*	11.643149	173.57771	*	386.98572	227.18053	 	156.66223	345.45642	 	342.05737	168.30983	*
132	318.76407	189.27751	*	205.85916	268.1106	 	630.19476	413.2158	*	306.35873	97.5695	*	13.828125	176.07812	*	382.15958	234.98404	*	154.62643	342.65518	 	344.5	169.5	*
133	319.28287	190.96286	*	215.52226	267.38663	 	630.68536	414.98492	 	310.33112	97.53333	*	15.386139	171.08415	 	381.6476	239.26015	*	154.05699	343.943	 	345.34616	167.88461	*
134	323.875	202.35677	*	218.58498	264.17786	 	627.64624	416.82376	 	310.44876	81.73941	*	27.241554	176.05913	 	379.4731	241.07796	*	164.73354	338.82635	 	334.31058	164.65886	*
135	311.8674	198.97545	 	220.99625	267.80264	 	630.1298	419.37762	 	305.64462	62.38536	 	33.641617	168.75145	 	394.07712	233.85748	 	163.8162	339.76477	 	343.14505	163.61574	*
136	303.12915	211.65868	*	221.48566	260.83154	 	632.2138	417.20755	 	300.03333	62.512905	 	47.31997	158.21104	 	387.17474	237.16667	 	170.76134	335.96643	 	344.87967	171.66756	*
137	277.8296	201.56197	*	214.25963	262.51468	 	630.24066	415.48663	 	308.8913	54.402172	 	50.314224	160.52177	 	383.64764	235.54457	 	169.24545	336.98727	 	330.27457	165.68465	*
138	285.66943	202.88333	 	225.76071	255.2095	 	630.70386	418.00412	 	314.95023	43.777058	 	51.476505	163.38547	 	396.44214	245.45317	 	169.1934	335.5258	*	335.7153	169.24641	*
139	280.72296	203.16066	 	221.52971	264.58417	 	627.6352	412.58673	 	314.661	47.336864	 	46.79905	169.7579	 	400.625	251.75237	*	164.88928	341.9107	*	320.23163	179.62868	*
140	285.98804	207.5925	 	232.47229	270.88568	 	627.25446	412.2266	 	314.40353	48.36353	*	40.524902	170.77203	 	397.91925	257.77762	 	160.98181	350.30545	*	321.8094	176.42818	 
141	293.62122	213.36743	*	233.01923	266.73846	 	627.8505	423.97922	 	313.16254	60.542404	*	34.647247	168.26213	 	406.65616	262.64105	*	167.60892	356.08417	*	340.95	176.20264	*
142	277.8554	207.10843	*	231.05678	269.5586	 	625.4332	419.47653	 	309.0179	52.299675	 	38.35308	160.40837	 	400.42264	265.308	 	174.86575	355.5275	*	330.95422	171.67966	*
143	278.62534	205.90266	*	231.9751	265.95593	 	626.3246	414.0649	 	304.9048	57.2744	 	44.610867	172.81042	 	416.82898	256.3303	 	174.48262	353.4614	*	341.95615	156.99875	*
144	275.9628	205.18044	 	233.1394	290.0509	*	623.7741	403.60617	 	293.93137	52.704483	 	42.252872	179.27586	 	424.85306	245.15962	 	188.77136	353.80768	 	350.21286	156.45993	 
145	274.96875	213.11563	 	237.27643	308.44714	*	622.8964	398.21786	 	293.60986	61.53981	 	43.48718	184.36218	 	428.97247	246.72609	 	185.46144	342.33292	 	331.30426	161.70285	*
146	278.19135	210.39815	*	229.85562	319.33282	 	622.8361	405.71906	 	285.4762	65.85268	 	40.16978	188.02647	 	435.92856	249.7033	*	187.51295	344.70984	 	332.7857	157.35017	 
147	278.39053	200.28107	 	234.21844	310.06635	 	621.9859	408.28275	 	275.91156	74.01314	 	50.959373	185.13437	 	442.06668	249.18333	*	197.77835	350.38916	 	317.24158	159.76967	*
148	295.65924	204.42993	*	227.46552	306.85632	*	617.3874	393.88223	 	264.00583	69.191154	 	44.655014	183.19301	 	465.59262	229.16354	*	190.00938	340.79758	 	308.3871	153.8992	*
149	301.11746	206.06711	*	232.76744	305.22675	*	612.6287	396.8299	 	260.02258	71.97743	 	40.496834	183.4367	 	472.0578	232.07576	*	184.63809	342.67148	 	317.94864	153.98108	*
150	298.42557	200.27023	*	225.9	306.5	*	614.82306	394.8833	 	256.61652	77.07964	 	45.799736	185.67506	 	481.46906	224.68285	 	197.61435	348.0052	 	323.39536	152.3876	*
151	292.52493	199.45328	 	243.28833	276.56912	*	609.31854	396.63284	 	253.89096	80.9895	*	41.982586	189.08209	 	486.27698	218.63068	*	203.4561	353.64633	 	341.47598	159.21472	*
152	297.36646	203.78339	 	243.32759	273.3641	 	599.8811	390.1762	 	241.26666	84.459526	*	48.064686	188.99825	 	476.46158	201.03458	*	198.65514	357.42603	 	334.06848	159.75685	*
153	294.04938	213.62038	*	237.1342	272.71072	 	603.62537	385.51642	 	244.77403	83.3149	 	48.954323	192.4605	 	467.62903	205.2491	*	206.01039	355.4007	 	332.92636	159.74806	*
154	296.71472	202.88037	*	234.87099	278.62213	*	597.1074	389.39334	 	235.34	79.63647	 	51.238018	192.59105	 	470.86145	203.19363	*	205.32619	352.25537	 	329.54895	151.27623	*
155	287.4876	207.00774	 	242.39691	271.08557	 	596.71765	384.191	 	239.14426	81.22018	 	50.433765	183.60985	 	479.1009	188.13876	*	207.46739	355.971	 	326.0357	149.63776	*
156	272.48187	205.33383	 	224.55318	275.70975	*	598.9608	386.6232	 	232.94386	61.93081	*	50.71164	181.81569	 	478.86475	173.82149	 	206.95592	364.2411	 	320.67242	151.25862	*
