Frame	X1	Y1	Flag1	X2	Y2	Flag2
90	-31.4858	-5.1523	0	34.6833	-16.7845	0
91	-31.5221	-5.1536	0	34.6486	-16.7241	0
92	-31.5323	-5.1452	0	34.6339	-16.7095	0
93	-31.5297	-5.1555	0	34.6246	-16.6960	0
94	-31.5484	-5.2009	0	34.6005	-16.6891	0
95	-31.5334	-5.1319	0	34.5606	-16.7533	0
96	-31.5222	-5.1527	0	34.5911	-16.8272	0
97	-31.4932	-5.1760	0	34.5385	-16.7971	0
98	-31.5564	-5.1904	0	34.5744	-16.8156	0
99	-31.5509	-5.1531	0	34.5631	-16.7923	0
100	-31.5312	-5.2113	0	34.5476	-16.8371	0
101	-31.5340	-5.2100	0	34.4990	-16.8835	0
102	-31.5407	-5.2021	0	34.4537	-16.8540	0
103	-31.5731	-5.2108	0	34.4691	-16.7962	0
104	-31.5452	-5.2438	0	34.4731	-16.8376	0
105	-31.5176	-5.2186	0	34.4597	-16.8418	0
106	-31.5928	-5.2688	0	34.5345	-16.8379	0
107	-31.5591	-5.1846	0	34.5770	-16.8764	0
108	-31.5268	-5.1451	0	34.6038	-16.8308	0
109	-31.5019	-5.1756	0	34.7110	-16.8383	0
110	-31.4752	-5.1693	0	34.7590	-16.8189	0
111	-31.4871	-5.1905	0	34.7119	-16.7523	0
112	-31.4898	-5.1785	0	34.6413	-16.7641	0
113	-31.5253	-5.2241	0	34.6095	-16.8833	0
114	-31.5430	-5.2127	0	34.5483	-16.8716	0
115	-31.5497	-5.2088	0	34.4972	-16.8103	0
116	-31.5233	-5.1892	0	34.5769	-16.8080	0
117	-31.5166	-5.1804	0	34.5838	-16.8033	0
118	-31.5158	-5.1537	0	34.5879	-16.8479	0
119	-31.5225	-5.2131	0	34.5208	-16.8353	0
120	-31.5360	-5.2185	0	34.5707	-16.9715	0
