Frame	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X2	Y2	Flag2	X9	Y9	Flag9	X10	Y10	Flag10	X8	Y8	Flag8	X1	Y1	Flag1	X11	Y11	Flag11	X7	Y7	Flag7
177	282.0000	1027.5000	0	364.9676	634.7556	0	632.1766	349.0996	0	809.5718	578.3548	0																					
178	282.0000	1027.5000	0	366.3123	634.8581	0	636.4948	348.0093	0	813.0402	579.3883	0																					
179	279.0000	1026.0000	0	366.4017	634.9322	0	636.7071	347.5451	0	815.0701	580.7976	0																					
180	279.0000	1027.5000	0	366.3911	633.9378	0	633.7783	346.0776	0	814.1154	583.5818	0																					
181	278.4941	1029.5661	0	364.6442	633.1509	0	635.3728	348.9802	0	812.7898	583.4125	0																					
182	282.0000	1026.0000	0	361.8155	635.6505	0	631.7490	349.4269	0	811.5106	584.8335	0																					
183	283.9648	1028.9363	0	361.6048	637.1456	0	630.4869	349.7147	0	811.7548	582.9595	0																					
184	283.5000	1026.0000	0	360.1214	637.6764	0	632.9536	350.3763	0	810.7057	579.2205	0																					
185	282.0000	1023.0000	0	362.3867	635.9256	0	632.4144	347.3725	0	805.4107	582.6481	0																					
186	280.5000	1020.0000	0	361.4560	634.9765	0	635.3289	349.8974	0	806.5538	583.6013	0																					
187	280.5000	1018.5000	0	359.0861	636.2521	0	634.4753	349.3039	0	802.6841	581.8934	0																					
188	282.0000	1015.5000	0	358.0573	638.7337	0	635.2273	350.4429	0	803.6146	580.3795	0																					
189	286.5000	1017.0000	0	356.6984	641.6636	0	628.9968	348.3256	0	806.2087	577.5608	0																					
190	286.5000	1017.0000	0	352.9934	639.9297	0	628.6172	346.5559	0	804.9361	574.4103	0																					
191	286.5000	1015.5000	0	352.6116	640.2516	0	625.1880	344.3042	0	804.5689	576.4331	0																					
192	288.0000	1012.5000	0	352.5000	642.0000	0	630.7668	341.0861	0	806.2908	576.5347	0																					
193	288.0000	1014.0000	0	357.0000	643.5000	0	628.8041	340.2171	0	807.1317	576.3998	0																					
194	289.5000	1015.5000	0	354.3332	647.2356	0	632.8323	340.9973	0	809.8908	576.9684	0																					
195	294.0000	1018.5000	0	357.0000	646.5000	0	633.2424	341.3241	0	808.8864	576.9729	0																					
196	293.0009	1021.2984	0	356.4818	645.1238	0	632.3352	341.8071	0	806.7992	579.7108	0																					
197	294.0156	1020.6562	0	358.3175	647.6835	0	632.4633	344.3738	0	810.9735	579.0278	0																					
198	287.0492	1018.2752	0	358.5000	648.0000	0	631.1651	345.9651	0	809.4857	575.4293	0																					
199	286.5000	1018.5000	0	357.0000	649.5000	0	634.6213	345.0490	0	810.7317	575.3035	0																					
200	289.5000	1023.0000	0	357.0000	648.0000	0	634.7185	345.7529	0	812.5495	574.6588	0																					
201	289.8841	1026.1894	0	355.5000	648.0000	0	635.2308	345.2193	0	812.0767	571.7114	0																					
202	287.6731	1026.2149	0	356.5837	645.1918	0	638.5567	343.3168	0	813.9960	570.0241	0																					
203	289.7449	1025.3386	0	355.5000	642.0000	0	637.4070	343.8434	0	816.0603	567.7601	0																					
204	290.2850	1024.1147	0	357.0000	642.0000	0	636.9046	347.2460	0	816.9035	570.9323	0																					
205	286.9780	1023.8807	0	354.0000	642.0000	0	637.0555	348.2360	0	820.2110	569.7500	0																					
206	285.0000	1023.0000	0	352.5000	642.0000	0	636.5155	344.7061	0	825.0047	567.5183	0																					
207	282.0000	1024.5000	0	354.0000	640.5000	0	635.4757	344.3242	0	823.1934	565.8692	0																					
208	283.5000	1021.5000	0	354.0000	639.0000	0	634.9786	344.6187	0	823.1207	570.7394	0																					
209	285.0000	1021.5000	0	358.5000	639.0000	0	636.3394	343.0707	0	821.1429	572.2325	0																					
210	280.5000	1023.0000	0	354.1916	639.7043	0	637.2744	342.6807	0	822.6801	573.0838	0																					
211	279.0000	1023.0000	0	351.6581	639.8869	0	639.4854	344.3051	0	821.4778	570.9571	0																					
212	282.0000	1026.0000	0	354.8865	641.7738	0	639.1610	344.3878	0	816.0000	574.5000	0																					
213	285.8521	1027.5115	0	355.4633	640.5262	0	640.6611	345.6510	0	814.6136	576.4509	0																					
214	288.4454	1027.0989	0	353.3668	642.8437	0	635.6586	337.6774	0	816.2035	575.4532	0																					
215	286.0947	1032.7732	0	352.5324	645.3240	0	637.4143	344.7882	0	813.4326	571.2235	0																					
216	287.1924	1035.4065	0	354.0751	643.7378	0	638.5496	345.6531	0	815.4621	569.2921	0																					
217	286.4939	1036.9219	0	356.2833	643.1352	0	639.5571	347.3244	0	812.9586	567.8620	0																					
218	281.4477	1038.7485	0	353.2746	640.8762	0	639.1080	347.2516	0	813.7441	565.4235	0																					
219	282.8728	1040.2493	0	349.7622	639.2548	0	639.3449	347.8169	0	812.1285	564.6911	0																					
220	283.9471	1040.4142	0	352.3695	641.2446	0	640.6626	345.4476	0	810.7558	560.5698	0																					
221	284.5562	1041.8071	0	355.5000	643.5000	0	638.5188	345.7157	0	809.2377	561.0851	0																					
222	286.1307	1042.9742	0	358.5000	643.5000	0	639.6123	342.8440	0	810.2894	560.3513	0																					
223	288.1194	1039.6971	0	361.5000	643.5000	0	639.8365	342.0112	0	809.8782	555.9457	0																					
224	291.0445	1039.9837	0	360.0000	643.5000	0	637.4888	340.8490	0	809.3313	558.7484	0																					
225	289.1357	1041.6701	0	364.5000	643.5000	0	638.2582	341.6697	0	808.5950	558.3516	0																					
226	286.7210	1043.6880	0	363.0000	645.0000	0	640.0523	342.6734	0	808.6570	558.5587	0																					
227	288.1964	1044.2431	0	360.0000	646.5000	0	641.2208	342.0061	0	808.3919	554.8084	0																					
228	286.5606	1041.1180	0	361.5000	642.0000	0	640.0344	342.5096	0	806.2672	557.0083	0																					
229	287.4664	1043.0637	0	361.5000	643.5000	0	640.6174	341.9178	0	804.5385	554.5087	0																					
230	288.3879	1045.3049	0	363.0000	643.5000	0	640.2777	339.9860	0	800.8044	551.2004	0																					
231	286.3409	1046.5838	0	364.5000	642.0000	0	640.5751	340.1644	0	799.4869	553.0369	0																					
232	284.7053	1051.6032	0	366.0000	642.0000	0	649.4522	341.9356	0	804.3254	550.9890	0																					
233	285.6168	1049.1686	0	366.0000	640.5000	0	652.9388	341.7015	0	807.2066	548.8469	0																					
234	282.9009	1046.6439	0	364.5000	636.0000	0	655.7697	341.7418	0	807.3809	551.9256	0																					
235	283.8893	1050.3563	0	364.5000	634.5000	0	655.5097	340.6732	0	805.9548	549.7205	0																					
236	283.4679	1047.9092	0	364.5000	631.5000	0	661.6763	336.9196	0	805.3536	546.8663	0																					
237	283.3034	1046.0791	0	367.5000	631.5000	0	662.3153	338.5369	0	801.6612	547.5207	0																					
238	284.0860	1043.3772	0	369.0000	633.0000	0	661.4451	338.8113	0	803.6380	548.4665	0																					
239	284.1777	1041.0240	0	372.0000	633.0000	0	660.6658	339.3522	0	803.4360	544.1602	0																					
240	284.6659	1042.1115	0	372.0000	633.0000	0	659.3293	340.9119	0	803.7870	544.4468	0																					
241	288.9484	1040.7068	0	373.5000	631.5000	0																											
