Frame	X1	Y1	Flag1	X2	Y2	Flag2
190	22.6649	12.0154	0	-3.8322	18.7636	0
191	22.7598	12.0597	0	-3.7942	18.7636	0
192	22.7983	12.0008	0	-3.8153	18.7411	0
193	22.7461	12.0211	0	-3.7882	18.7438	0
194	22.6903	12.0061	0	-3.8480	18.6180	0
195	22.6596	11.9636	0	-3.8624	18.6311	0
196	22.7148	11.9693	0	-3.8781	18.6842	0
197	22.7502	11.9453	0	-3.8825	18.6258	0
198	22.6995	11.9049	0	-3.8755	18.5560	0
199	22.7118	11.9536	0	-3.7900	18.6215	0
200	22.6932	11.8664	0	-3.7088	18.6529	0
201	22.7390	11.8446	0	-3.7413	18.6638	0
202	22.7377	11.8983	0	-3.7604	18.6657	0
203	22.7834	11.9099	0	-3.8558	18.6821	0
204	22.6925	11.8983	0	-3.7569	18.7036	0
205	22.6855	11.8590	0	-3.7985	18.7458	0
206	22.7029	11.8152	0	-3.8209	18.7773	0
207	22.7074	11.7990	0	-3.8214	18.7573	0
208	22.6489	11.7937	0	-3.7061	18.7440	0
209	22.6548	11.7046	0	-3.6597	18.7594	0
210	22.7163	11.7119	0	-3.6676	18.6968	0
211	22.7467	11.7517	0	-3.7271	18.6131	0
212	22.7405	11.7422	0	-3.7016	18.6075	0
213	22.6421	11.6579	0	-3.7251	18.6328	0
214	22.5465	11.5524	0	-3.7009	18.5528	0
215	22.5296	11.6134	0	-3.7004	18.5612	0
216	22.5601	11.5575	0	-3.6929	18.4729	0
217	22.6014	11.5720	0	-3.6482	18.3841	0
218	22.6435	11.6376	0	-3.6741	18.5153	0
219	22.6587	11.6102	0	-3.7032	18.5301	0
220	22.6160	11.5848	0	-3.6644	18.4627	0
221	22.6736	11.5282	0	-3.6651	18.4368	0
222	22.6259	11.5618	0	-3.6503	18.5390	0
223	22.6727	11.5752	0	-3.7384	18.5486	0
224	22.6894	11.5715	0	-3.7602	18.5265	0
225	22.7476	11.5326	0	-3.7901	18.5792	0
226	22.7133	11.5227	0	-3.8204	18.5471	0
227	22.6960	11.5489	0	-3.8821	18.4909	0
228	22.7270	11.6271	0	-3.9504	18.5179	0
229	22.6509	11.6415	0	-3.9104	18.4904	0
230	22.6467	11.7325	0	-3.8988	18.4168	0
231	22.6119	11.7845	0	-3.8390	18.4684	0
232	22.5360	11.8272	0	-3.8441	18.4926	0
233	22.5554	11.9190	0	-3.8457	18.4825	0
234	22.5114	11.9086	0	-3.7875	18.5387	0
235	22.5850	11.9784	0	-3.7987	18.5571	0
236	22.5255	11.9847	0	-3.8433	18.5783	0
237	22.5791	12.0155	0	-3.9446	18.6206	0
238	22.5638	11.9827	0	-3.9396	18.6155	0
239	22.5642	12.0109	0	-3.9717	18.6604	0
240	22.5221	11.9705	0	-3.8993	18.8285	0
