Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
72	1177.50000	325.50000	 	880.50000	685.50000	 	280.78671	460.98350	 	1030.50000	790.50000	 	 	 	 	 	 	 
73	1177.50000	325.50000	 	879.00000	685.50000	 	283.06852	462.12450	 	1030.50000	790.50000	 	 	 	 	 	 	 
74	1177.50000	325.50000	 	879.00000	685.50000	 	283.62949	461.56803	 	1032.00000	790.50000	 	 	 	 	 	 	 
75	1177.50000	325.50000	 	879.00000	685.50000	 	 	 	 	1029.00000	790.50000	 	 	 	 	 	 	 
76	1177.50000	325.50000	 	879.00000	687.00000	 	282.01424	461.83581	*	1029.00000	790.50000	 	 	 	 	 	 	 
77	1177.50000	325.50000	 	879.00000	687.00000	 	281.23494	462.09458	 	1030.50000	790.50000	 	 	 	 	 	 	 
78	1177.50000	325.50000	 	877.50000	687.00000	 	 	 	 	1030.50000	790.50000	 	 	 	 	 	 	 
79	1177.50000	325.50000	 	877.50000	687.00000	 	281.13895	461.89994	*	1030.50000	789.00000	 	 	 	 	 	 	 
80	1177.50000	325.50000	 	880.50000	687.00000	 	 	 	 	1029.00000	789.00000	 	 	 	 	 	 	 
81	1177.50000	325.50000	 	879.00000	688.50000	 	280.76857	463.42862	*	1029.00000	789.00000	 	 	 	 	 	 	 
82	1177.50000	325.50000	 	879.00000	690.00000	 	280.53476	463.82159	 	1029.00000	789.00000	 	 	 	 	 	 	 
83	1177.50000	325.50000	 	879.00000	688.50000	 	279.95624	463.83298	 	1029.00000	789.00000	 	 	 	 	 	 	 
84	1177.50000	325.50000	 	879.00000	690.00000	 	277.77195	461.11206	 	1029.00000	790.50000	 	 	 	 	 	 	 
85	1177.50000	325.50000	 	880.50000	690.00000	 	279.25348	463.28628	 	1029.00000	790.50000	 	 	 	 	 	 	 
86	1177.50000	325.50000	 	882.00000	691.50000	 	274.50000	466.50000	 	1030.50000	789.00000	 	 	 	 	 	 	 
87	1177.50000	325.50000	 	880.50000	688.50000	 	280.47369	463.47814	 	1030.50000	789.00000	 	 	 	 	 	 	 
88	1179.00000	324.00000	 	879.07523	688.12958	 	274.50000	469.50000	 	1032.00000	789.00000	 	 	 	 	 	 	 
