Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
46	1246.50000	436.50000	 	690.00000	417.00000	 	433.50000	766.50000	 	336.00000	381.00000	 	187.50000	1024.50000	 	1066.50000	477.00000	 	20.88556	558.32504	 	 	 	 	 	 	 
47	1248.00000	438.00000	 	691.50000	418.50000	 	435.00000	768.00000	 	334.50000	382.50000	 	189.00000	1024.50000	 	1066.50000	477.00000	 	20.05066	556.75606	 	 	 	 	 	 	 
48	1249.50000	441.00000	 	688.50000	415.50000	 	435.00000	768.00000	 	334.50000	382.50000	 	189.00000	1023.00000	 	1068.00000	477.00000	 	19.99582	558.43208	 	 	 	 	 	 	 
49	1248.00000	439.50000	 	690.00000	414.00000	 	435.00000	769.50000	 	334.50000	382.50000	 	187.50000	1021.50000	 	1066.50000	477.00000	 	20.36936	558.49387	 	 	 	 	 	 	 
50	1249.50000	441.00000	 	687.00000	415.50000	 	436.50000	771.00000	 	334.50000	382.50000	 	187.50000	1021.50000	 	1068.00000	477.00000	 	20.87194	559.33674	 	 	 	 	 	 	 
51	1248.00000	439.50000	 	688.50000	415.50000	 	432.00000	768.00000	 	334.50000	382.50000	 	187.50000	1020.00000	 	1069.50000	477.00000	 	21.16921	559.87223	 	 	 	 	 	 	 
52	1251.00000	439.50000	 	691.04399	413.93830	 	435.00000	771.00000	 	334.50000	382.50000	 	189.00000	1020.00000	 	1068.00000	477.00000	 	21.16186	560.79588	 	 	 	 	 	 	 
53	1248.00000	439.50000	 	688.50000	418.50000	 	435.00000	771.00000	 	334.50000	381.00000	 	190.50000	1018.50000	 	1069.50000	478.50000	 	21.49511	559.63925	 	 	 	 	 	 	 
54	1248.00000	439.50000	 	688.50000	417.00000	 	436.50000	771.00000	 	336.00000	382.50000	 	190.50000	1018.50000	 	1069.50000	477.00000	 	20.87878	559.44023	 	 	 	 	 	 	 
55	1248.00000	439.50000	 	688.50000	417.00000	 	435.00000	772.50000	 	339.00000	382.50000	 	190.50000	1018.50000	 	1071.00000	478.50000	 	20.46318	559.68536	 	 	 	 	 	 	 
56	1246.50000	439.50000	 	688.50000	417.00000	 	436.50000	772.50000	 	339.00000	381.00000	 	190.50000	1020.00000	 	1071.00000	478.50000	 	19.59741	558.78735	 	 	 	 	 	 	 
57	1246.50000	438.00000	 	688.50000	417.00000	 	436.50000	772.50000	 	336.00000	382.50000	 	190.50000	1020.00000	 	1069.50000	478.50000	 	 	 	 	15.00000	574.50000	 	 	 	 
58	1251.11830	441.31367	 	688.50000	415.50000	 	435.00000	772.50000	 	336.00000	382.50000	 	189.00000	1020.00000	 	1069.50000	475.50000	 	 	 	 	16.50000	573.00000	 	 	 	 
59	1246.50000	439.50000	 	688.50000	415.50000	 	436.50000	772.50000	 	336.00000	382.50000	 	189.00000	1021.50000	 	1069.50000	474.00000	 	 	 	 	16.50000	573.00000	 	 	 	 
