Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11
Tracks 1 to 11
89	 	 	 	980.85277	585.78207	 	879.58334	424.19573	 	171.32900	640.58126	 	1004.35581	572.05487	 	73.74085	357.15338	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
90	 	 	 	981.18137	585.23400	 	880.03623	424.29950	 	171.84785	640.02235	 	1005.33606	571.37120	 	73.59213	357.96820	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
91	 	 	 	980.87041	585.76230	 	879.65035	423.53576	 	172.14686	639.96396	 	1005.67873	574.98679	 	73.84704	357.44816	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
92	 	 	 	981.34831	585.53034	 	879.97669	423.94014	 	172.55695	640.23170	 	1005.10324	573.05071	 	73.76676	357.37731	 	 	 	 	 	 	 	898.40420	403.14743	*	 	 	 	 	 	 
93	 	 	 	981.03281	585.92208	 	880.00877	424.07773	 	177.00000	639.00000	 	1004.16669	568.87183	 	76.50000	348.00000	 	 	 	 	 	 	 	897.51626	402.84775	 	1254.40639	1064.48171	 	 	 	 
94	 	 	 	980.99317	585.88601	 	880.24931	424.67890	 	173.70808	640.63304	 	1002.03688	564.80311	 	73.67247	356.49720	 	 	 	 	 	 	 	891.31394	400.37769	 	1251.49056	1062.30772	 	 	 	 
95	 	 	 	981.14393	585.43793	 	879.65069	424.31732	 	180.00000	640.50000	 	1003.35723	567.38933	 	71.87894	356.47051	 	 	 	 	 	 	 	 	 	 	1252.45436	1061.01838	 	 	 	 
96	 	 	 	981.18408	585.51812	 	880.26839	424.31777	 	175.40854	641.05895	 	1003.32734	569.93906	 	67.50000	349.50000	 	 	 	 	 	 	 	893.37671	398.43836	*	1254.70393	1062.75899	 	 	 	 
97	 	 	 	980.98309	586.07085	 	879.93898	424.20767	 	183.00000	643.50000	 	1001.56873	571.26610	 	71.97598	357.92096	 	 	 	 	 	 	 	 	 	 	1255.15683	1061.78450	 	 	 	 
98	 	 	 	980.76819	585.59792	 	880.45333	419.80927	 	175.55115	641.47104	 	1000.47056	571.24811	 	71.48036	358.19381	 	 	 	 	 	 	 	 	 	 	1258.01439	1062.33305	 	 	 	 
99	 	 	 	981.07474	585.63488	 	880.33170	420.25345	 	183.00000	645.00000	 	1001.29042	569.06636	 	71.87788	358.81815	 	 	 	 	 	 	 	 	 	 	1257.40153	1063.58469	 	 	 	 
100	 	 	 	981.03442	585.71285	 	880.70628	419.09859	 	180.00000	643.50000	 	1001.57243	567.55100	 	71.80607	358.94466	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
101	 	 	 	981.10623	585.90989	 	880.50000	408.00000	 	174.04171	641.35912	 	1001.78601	566.40425	 	73.04691	360.28531	 	 	 	 	 	 	 	 	 	 	1257.13661	1064.62517	*	 	 	 
102	 	 	 	981.18083	585.64451	 	879.85739	418.66898	 	174.34525	641.39142	 	1001.27323	565.02942	 	71.05669	357.89619	 	 	 	 	 	 	 	 	 	 	1259.17855	1062.51379	 	712.42642	1030.41887	 
103	 	 	 	980.49314	586.07088	 	879.00000	411.00000	 	174.09695	641.20781	 	997.56351	566.90258	 	69.92822	357.30538	 	 	 	 	 	 	 	 	 	 	1257.41169	1062.84213	 	714.06642	1033.24490	 
104	 	 	 	980.68906	586.09962	 	879.75027	418.74954	 	174.48529	641.35453	 	996.74576	564.53571	 	70.79068	357.43381	 	 	 	 	 	 	 	 	 	 	1256.85706	1056.69647	 	711.97520	1035.28203	 
105	 	 	 	981.21742	585.49590	 	880.54270	424.33560	 	173.82542	639.10886	 	997.93269	563.36547	 	70.07802	357.05985	 	 	 	 	 	 	 	883.54000	399.56240	*	1255.60000	1056.86814	 	715.03185	1035.77271	 
106	 	 	 	981.21364	585.36534	 	880.91294	424.25035	 	180.56848	638.31645	 	998.68290	565.56790	 	63.00000	349.50000	 	 	 	 	 	 	 	886.28586	399.08256	 	1256.30532	1055.27871	 	715.87356	1037.23322	 
107	 	 	 	981.09414	585.63349	 	879.74572	419.97400	 	182.97995	637.49269	 	995.99521	564.64815	 	70.03480	356.52930	 	 	 	 	 	 	 	 	 	 	1258.08250	1056.22500	 	714.15455	1037.11273	 
108	 	 	 	980.75392	586.11056	 	878.69775	419.28616	 	183.99694	636.99465	 	995.95136	564.40734	 	70.00324	356.12500	 	 	 	 	 	 	 	 	 	 	1254.17548	1053.52163	 	713.44132	1037.07444	 
109	 	 	 	981.07143	585.65207	 	879.56318	420.45787	 	183.19401	635.22902	 	997.97687	565.84841	 	69.86876	356.67281	 	 	 	 	 	 	 	 	 	 	1254.27827	1054.11756	 	715.20971	1036.74287	 
