Frame	X1	Y1	Flag1	X3	Y3	Flag3	X2	Y2	Flag2
140	-38.2260	-13.2465	0	-20.0063	29.7944	0	-25.5203	10.1227	0
141	-38.2050	-13.2278	0	-20.2493	29.7814	0	-25.4929	10.1942	0
142	-38.2706	-13.1963	0	-20.2665	29.7814	0	-25.6077	10.2482	0
143	-38.2474	-13.0876	0	-20.3667	29.6270	0	-25.6841	10.2710	0
144	-38.0751	-13.0507	0	-20.3333	29.5112	0	-25.6708	10.2907	0
145	-38.4353	-12.9171	0	-20.4016	29.3347	0	-25.6756	10.4355	0
146	-38.4405	-12.7917	0	-20.4538	29.3775	0	-25.6315	10.3794	0
147	-38.4993	-12.7001	0	-20.4662	29.3604	0	-25.5578	10.3394	0
148	-38.4818	-12.5434	0	-20.4236	29.3857	0	-25.5097	10.3566	0
149	-38.3933	-12.5735	0	-20.4136	29.3978	0	-25.5987	10.3714	0
150	-38.3997	-12.7746	0	-20.2462	29.3757	0	-25.5605	10.2897	0
151	-38.3174	-12.8174	0	-20.1664	29.3410	0	-25.6796	10.2139	0
152	-38.2024	-12.8145	0	-20.1164	29.2828	0	-25.4856	10.3978	0
153	-38.1230	-12.7303	0	-19.9288	29.2454	0	-25.5622	10.3174	0
154	-37.8481	-12.6837	0	-19.9680	29.3171	0	-25.6677	10.3890	0
155	-37.8982	-12.5524	0	-20.0506	29.4762	0	-25.6903	10.3501	0
156	-38.0134	-12.4737	0	-20.0922	29.4863	0	-25.6964	10.4951	0
157	-37.9811	-12.4003	0	-20.0487	29.4545	0	-25.8174	10.3906	0
158	-38.0762	-12.5349	0	-19.9415	29.5752	0	-25.7695	10.4384	0
159	-38.1495	-12.6738	0	-19.8635	29.6224	0	-25.5355	10.3529	0
160	-38.0806	-12.6963	0	-19.8669	29.6211	0	-25.7098	10.2409	0
161	-38.0786	-12.4674	0	-20.0089	29.7643	0	-25.5468	9.9234	0
162	-38.1574	-12.4279	0	-19.8543	29.8158	0	-25.8682	10.0152	0
163	-38.0797	-12.3044	0	-19.8789	29.7623	0	-25.7928	9.9269	0
164	-38.0285	-12.4044	0	-19.9339	29.9481	0	-25.8072	9.9144	0
165	-38.1407	-12.3085	0	-20.0133	29.8137	0	-25.8433	9.7956	0
166	-38.1004	-12.2384	0	-20.1059	29.8156	0	-25.9247	9.6357	0
167	-38.1584	-12.3215	0	-19.9842	29.8132	0	-26.0662	9.7106	0
168	-38.2737	-12.2988	0	-19.9196	29.7276	0	-26.0802	9.7995	0
169	-38.3691	-12.3104	0	-19.7955	29.7100	0	-26.1688	9.6531	0
170	-38.4703	-12.2749	0	-19.8127	29.8441	0	-26.2248	9.6052	0
171	-38.5868	-12.2899	0	-19.9926	29.6795	0	-26.1474	9.7421	0
172	-38.4737	-12.2396	0	-19.9927	29.6212	0	-26.1238	9.7255	0
173	-38.4718	-12.1603	0	-20.0328	29.6820	0	-25.9509	9.5765	0
174	-38.4895	-12.2788	0	-20.1257	29.7226	0	-25.9076	9.4922	0
175	-38.4959	-12.2632	0	-20.0915	29.7353	0	-25.8797	9.4922	0
176	-38.5332	-12.1310	0	-20.2363	29.8817	0	-25.8788	9.4184	0
177	-38.5059	-12.1798	0	-20.1142	29.7422	0	-25.8056	9.3121	0
178	-38.4759	-12.1988	0	-20.1174	29.8786	0	-25.7977	9.2531	0
179	-38.2421	-12.0878	0	-20.2493	30.0562	0	-25.7333	9.3096	0
180	-38.2856	-12.2745	0	-20.2371	30.1301	0	-25.7191	9.4057	0
181	-38.1757	-12.2579	0	-20.3352	29.9843	0	-25.6615	9.3423	0
182	-37.9666	-12.1631	0	-20.2715	29.9138	0	-25.8186	9.2354	0
183	-37.9290	-12.0960	0	-20.2377	29.9785	0	-26.0804	9.1642	0
184	-37.9806	-11.9555	0	-20.2405	29.9573	0	-26.0824	9.0712	0
185	-37.8237	-12.0145	0	-20.2181	29.7338	0	-26.0150	9.1602	0
186	-38.0502	-11.9878	0	-20.2095	29.6867	0	-25.9403	9.2018	0
187	-38.1619	-12.0990	0	-20.4133	29.6233	0	-25.8546	9.0925	0
188	-38.1183	-12.0903	0	-20.3413	29.6621	0	-25.8140	9.1643	0
189	-38.2455	-12.0200	0	-20.2676	29.7527	0	-25.8091	9.0611	0
190	-38.4084	-11.9128	0	-20.3887	29.9244	0	-25.6767	9.1560	0
191	-38.5052	-11.8594	0	-20.6313	29.8839	0	-25.5903	9.4303	0
192	-38.5273	-11.8357	0	-20.6339	29.9211	0	-25.6773	9.5042	0
193	-38.4131	-11.8653	0	-20.6505	29.8643	0	-25.6539	9.3266	0
194	-38.4365	-11.7579	0	-20.5626	29.8904	0	-25.7078	9.3676	0
195	-38.6565	-11.8197	0	-20.6275	29.8934	0	-25.8572	9.3479	0
196	-38.8228	-11.7716	0	-20.7646	29.8501	0	-25.8614	9.4741	0
197	-38.8381	-11.8766	0	-20.8009	29.8840	0	-25.6989	9.4224	0
198	-38.7927	-11.8721	0	-20.8069	29.8342	0	-25.7650	9.5596	0
199	-38.8404	-11.9152	0	-20.8189	29.7292	0	-25.7912	9.6615	0
200	-38.9043	-11.9794	0	-20.8954	29.6008	0	-25.8371	9.8327	0
201	-38.9774	-11.8891	0	-20.9885	29.6079	0	-25.8580	9.7986	0
202	-39.0993	-11.9819	0	-21.0909	29.4723	0	-25.8655	9.8634	0
203	-39.0657	-12.0658	0	-21.0444	29.2637	0	-25.8052	9.9402	0
204	-39.0078	-12.0127	0	-20.9493	29.3122	0	-26.0578	10.0140	0
205	-38.9686	-12.0935	0	-20.8891	29.3015	0	-25.9194	9.9345	0
206	-38.9442	-12.1059	0	-20.9478	29.0624	0	-26.0400	9.8438	0
207	-38.9335	-12.0972	0	-21.0460	29.4514	0	-26.0606	9.7794	0
208	-38.9100	-12.0324	0	-20.9522	29.3519	0			
209	-38.9811	-12.0732	0	-21.0473	29.2965	0			
210	-38.9134	-12.0285	0	-20.9856	29.3150	0			
211	-38.7883	-12.0280	0						
212	-38.9020	-12.0588	0						
213	-38.7770	-11.9684	0						
214	-38.8802	-12.0197	0						
215	-39.0462	-12.0603	0						
216	-39.0227	-12.0181	0						
217	-39.0381	-12.1166	0						
218	-39.1071	-12.0555	0						
219	-39.1571	-12.1790	0						
220	-39.1756	-12.1759	0						
221	-39.1643	-12.1800	0						
222	-39.1604	-12.1286	0						
223	-39.2175	-12.3501	0						
224	-39.1450	-12.2202	0						
225	-38.9894	-12.1085	0						
226	-39.0748	-12.0492	0						
227	-39.1425	-12.3011	0						
