Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X6	Y6	Flag6	X5	Y5	Flag5
69	892.5000	867.0000	0	1020.0000	183.0000	0	771.0000	520.5000	0	826.5000	61.5000	0	178.5000	474.0000	0	1102.5000	252.0000	0	472.5000	90.0000	0	1014.0000	877.5000	0	796.5000	900.0000	0	571.5000	492.0000	0	589.5000	441.0000	0
70	892.5000	862.5000	0	1020.0000	181.5000	0	769.5000	519.0000	0	826.5000	60.0000	0	175.5000	475.5000	0	1101.0000	252.0000	0	472.5000	87.0000	0	1011.0000	880.5000	0	795.0000	898.5000	0	573.0000	493.5000	0	589.5000	445.5000	0
71	891.0000	862.5000	0	1020.0000	178.5000	0	769.5000	520.5000	0	828.0000	61.5000	0	171.0000	477.0000	0	1102.5000	253.5000	0	469.5000	91.5000	0	1006.5000	876.0000	0	798.0000	895.5000	0	574.5000	495.0000	0	591.0000	445.5000	0
72	888.0000	862.5000	0	1018.5000	178.5000	0	772.5000	523.5000	0	826.5000	60.0000	0	171.0000	480.0000	0	1098.0000	252.0000	0	471.0000	87.0000	0	1003.5000	876.0000	0	798.0000	895.5000	0	580.5000	498.0000	0	592.5000	447.0000	0
73	886.5000	864.0000	0	1014.0000	175.5000	0	772.5000	526.5000	0	828.0000	61.5000	0	171.0000	481.5000	0	1096.5000	253.5000	0	466.5000	88.5000	0	1006.5000	874.5000	0	796.5000	895.5000	0	582.0000	495.0000	0	589.5000	448.5000	0
74	885.0000	865.5000	0	1012.5000	177.0000	0	771.0000	529.5000	0	826.5000	64.5000	0	174.0000	481.5000	0	1099.5000	256.5000	0	469.5000	84.0000	0	1006.5000	876.0000	0	793.5000	895.5000	0	580.5000	495.0000	0	588.0000	444.0000	0
75	883.5000	867.0000	0	1014.0000	175.5000	0	771.0000	531.0000	0	831.0000	72.0000	0	171.0000	478.5000	0	1102.5000	262.5000	0	468.0000	85.5000	0	1008.0000	882.0000	0	793.5000	892.5000	0	577.5000	496.5000	0	589.5000	444.0000	0
76	879.0000	870.0000	0	1015.5000	177.0000	0	772.5000	531.0000	0	832.5000	72.0000	0	171.0000	475.5000	0	1107.0000	265.5000	0	469.5000	88.5000	0	1009.5000	882.0000	0	795.0000	888.0000	0	579.0000	499.5000	0	594.0000	445.5000	0
77	880.5000	870.0000	0	1015.5000	177.0000	0	772.5000	528.0000	0	831.0000	67.5000	0	168.0000	474.0000	0	1110.0000	264.0000	0	466.5000	90.0000	0	1005.0000	883.5000	0	796.5000	888.0000	0	579.0000	499.5000	0	594.0000	444.0000	0
78	877.5000	871.5000	0	1017.0000	174.0000	0	775.5000	529.5000	0	829.5000	63.0000	0	166.5000	474.0000	0	1108.5000	264.0000	0	462.0000	88.5000	0	1008.0000	879.0000	0	796.5000	889.5000	0	576.0000	501.0000	0	588.0000	439.5000	0
79	879.0000	871.5000	0	1015.5000	177.0000	0	775.5000	528.0000	0	832.5000	64.5000	0	168.0000	474.0000	0	1107.0000	267.0000	0	462.0000	87.0000	0	1009.5000	879.0000	0	798.0000	889.5000	0	576.0000	501.0000	0	588.0000	436.5000	0
80	877.5000	873.0000	0	1015.5000	177.0000	0	780.0000	526.5000	0	832.5000	64.5000	0	165.0000	475.5000	0	1105.5000	264.0000	0	465.0000	90.0000	0	1006.5000	882.0000	0	799.5000	889.5000	0	576.0000	501.0000	0	586.5000	432.0000	0
81	877.5000	873.0000	0	1012.5000	177.0000	0	781.5000	526.5000	0	829.5000	66.0000	0	166.5000	474.0000	0	1105.5000	265.5000	0	463.5000	88.5000	0	1009.5000	880.5000	0	796.5000	888.0000	0	577.5000	499.5000	0	588.0000	429.0000	0
82	879.0000	877.5000	0	1014.0000	174.0000	0	783.0000	525.0000	0	825.0000	69.0000	0	165.0000	472.5000	0	1108.5000	267.0000	0	465.0000	91.5000	0	1008.0000	885.0000	0	796.5000	889.5000	0	579.0000	504.0000	0	589.5000	427.5000	0
83	882.0000	877.5000	0	1011.0000	172.5000	0	784.5000	522.0000	0	825.0000	67.5000	0	163.5000	471.0000	0	1108.5000	267.0000	0	466.5000	91.5000	0	1006.5000	883.5000	0	795.0000	886.5000	0	583.5000	505.5000	0	586.5000	429.0000	0
84	882.0000	877.5000	0	1012.5000	174.0000	0	784.5000	522.0000	0	825.0000	64.5000	0	162.0000	474.0000	0	1108.5000	268.5000	0	469.5000	93.0000	0	1002.0000	885.0000	0	796.5000	883.5000	0	583.5000	505.5000	0	583.5000	427.5000	0
85	882.0000	880.5000	0	1017.0000	172.5000	0	784.5000	525.0000	0	825.0000	63.0000	0	162.0000	471.0000	0	1111.5000	267.0000	0	472.5000	96.0000	0	994.5000	886.5000	0	793.5000	882.0000	0	585.0000	508.5000	0	577.5000	426.0000	0
86	880.5000	879.0000	0	1014.0000	171.0000	0	786.0000	526.5000	0	826.5000	64.5000	0	160.5000	474.0000	0	1111.5000	265.5000	0	471.0000	97.5000	0	997.5000	885.0000	0	790.5000	880.5000	0	583.5000	514.5000	0	580.5000	427.5000	0
87	880.5000	877.5000	0	1009.5000	174.0000	0	784.5000	525.0000	0	829.5000	64.5000	0	162.0000	474.0000	0	1113.0000	268.5000	0	472.5000	99.0000	0	997.5000	888.0000	0	790.5000	883.5000	0	586.5000	513.0000	0	580.5000	429.0000	0
88	882.0000	879.0000	0	1011.0000	172.5000	0	784.5000	528.0000	0	829.5000	66.0000	0	163.5000	477.0000	0	1113.0000	267.0000	0	475.5000	100.5000	0	999.0000	891.0000	0	789.0000	885.0000	0	585.0000	511.5000	0	579.0000	429.0000	0
89	882.0000	879.0000	0	1014.0000	171.0000	0	786.0000	526.5000	0	828.0000	67.5000	0	163.5000	477.0000	0	1116.0000	264.0000	0	472.5000	97.5000	0	999.0000	889.5000	0	789.0000	883.5000	0	585.0000	513.0000	0	579.0000	429.0000	0
90	880.5000	882.0000	0	1012.5000	171.0000	0	786.0000	525.0000	0	826.5000	70.5000	0	163.5000	477.0000	0	1116.0000	261.0000	0	471.0000	97.5000	0	1000.5000	891.0000	0	790.5000	880.5000	0	582.0000	513.0000	0	580.5000	430.5000	0
91	877.5000	880.5000	0	1012.5000	169.5000	0	789.0000	523.5000	0	825.0000	69.0000	0	169.5000	475.5000	0	1114.5000	261.0000	0	472.5000	100.5000	0	1000.5000	889.5000	0	790.5000	879.0000	0	583.5000	516.0000	0	580.5000	430.5000	0
92	877.5000	880.5000	0	1012.5000	169.5000	0	789.0000	520.5000	0	825.0000	70.5000	0	169.5000	480.0000	0	1116.0000	259.5000	0	469.5000	99.0000	0	1000.5000	891.0000	0	792.0000	879.0000	0	585.0000	514.5000	0	583.5000	433.5000	0
93	876.0000	882.0000	0	1011.0000	172.5000	0	789.0000	520.5000	0	826.5000	69.0000	0	172.5000	480.0000	0	1119.0000	258.0000	0	474.0000	97.5000	0	1000.5000	891.0000	0	792.0000	876.0000	0	582.0000	514.5000	0	585.0000	433.5000	0
94	873.0000	880.5000	0	1014.0000	169.5000	0	787.5000	520.5000	0	832.5000	69.0000	0	171.0000	478.5000	0	1119.0000	256.5000	0	474.0000	97.5000	0	999.0000	891.0000	0	792.0000	873.0000	0	580.5000	516.0000	0	580.5000	433.5000	0
95	871.5000	880.5000	0	1015.5000	168.0000	0	786.0000	522.0000	0	834.0000	70.5000	0	172.5000	472.5000	0	1116.0000	255.0000	0	472.5000	97.5000	0	999.0000	891.0000	0	792.0000	871.5000	0	582.0000	514.5000	0	579.0000	435.0000	0
96	873.0000	877.5000	0	1015.5000	168.0000	0	787.5000	525.0000	0	832.5000	70.5000	0	171.0000	472.5000	0	1116.0000	256.5000	0	468.0000	97.5000	0	996.0000	889.5000	0	790.5000	870.0000	0	585.0000	514.5000	0	582.0000	432.0000	0
