Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75
28, , , , , , ,287.95615,79.63158,*,548.8911,90.81683, ,463.20715,103.39762, , , , , , , , , , , , , ,1426.0734,179.95334, , , , , , , ,264.85193,209.94206, , , , , , , ,269.70587,221.20589, ,1227.296,223.5285, ,762.3169,229.03522, ,366.41837,279.75397, ,223.20744,289.67288, ,215.79411,301.30884, ,962.3377,334.9398, ,236.19048,358.88095, , , , ,1045.8385,516.37695, ,918.8771,541.13934, , , , , , , , , , , , , ,807.0851,661.2553, ,1267.8162,796.20966, ,1152.7858,800.7321, ,1000.8869,820.1786, , , , ,1308.7268,880.45874,*, , , ,453.5,948.5,*, , , , , , , , , ,1296.7385,1002.3532, ,1431.444,1047.6711, ,771.1087,1073.0839, ,1414.5157,1076.4053, , , , ,1183.9926,788.30597,*, , , ,748.3929,568.0714,*, , , , , , , , , , , , ,1396.6572,180.6965, ,1273.2861,861.2925, , , , ,312.76828,69.731705,*, , , ,781.19794,2.4375, ,1271.0128,706.47437, ,273.80435,233.76086, ,748.2273,558.5, , , , ,595.1277,339.53192, ,491.44907,189.07639, ,479.98,196.66, ,1200.5,980.9545,*,1327.3889,87.27778, ,713.56604,622.73584, ,454.5,1.3378378, ,1195.6979,771.34375, ,719.6053,601.0263,*,207.26596,992.90424, ,544.8333,104.57407, ,81.125,111.5625, 
29, , , , , , ,288.85135,79.67117, ,550.44543,91.33871, ,464.18076,103.856804, , , , , , , , , , , , , ,1426.9247,181.95206, , , , , , , ,267.43332,209.60257, , , , , , , ,270.57144,221.37755, ,1227.7748,222.07921, ,761.4927,227.54411, ,366.49304,280.44214, ,223.11067,289.99335, ,213.93373,299.40363, ,963.6954,334.74652, ,236.44354,359.00806, , , , ,1045.7992,516.2235, ,920.0082,540.78687, , , , , , , , , , , , , ,808.46216,661.42975, ,1268.7817,796.8892, ,1153.8541,801.625, ,1000.4943,820.1949, , , , ,1307.9719,880.76965, , , , ,453.16666,948.399,*, , , , , , , , , ,1294.3268,1002.8858, ,1431.4908,1047.7385, ,773.0723,1073.3135, ,1414.4657,1076.1814, , , , ,1184.1046,785.6395, , , , ,749.5,576.2692,*, , , , , , , , , , , , ,1396.2233,185.47087, ,1273.6411,860.36914, , , , ,313.20102,68.37629, , , , ,781.5741,2.154321, ,1271.1552,704.81036, ,274.44232,233.15384, ,746.3182,556.8939, , , , , , , ,492.34064,188.3314, ,480.63794,195.68965, ,1197.7307,980.5769,*,1329.3422,90.26316, ,719.9698,627.0696, ,453.625,1.0416666,*,1196.5308,771.3461, ,723.8939,594.8939,*,208.99373,992.3577, ,544.9167,104.791664, ,77.15385,106.76923, 
30, , , , , , ,289.32407,79.388885, ,551.60425,91.9665, ,466.10385,104.4058, , , , , , , , , , , , , ,1427.081,182.40541, , , , , , , ,265.96698,211.78773, , , , , , , ,270.79474,221.82631, ,1227.1589,222.64618, ,761.4051,228.5438, ,366.54147,281.67282, ,223.85957,289.42126, ,213.90741,295.94446, ,965.5144,335.37018, ,237.21774,359.83066, , , , ,1045.6636,516.17285, ,919.9153,540.9237, , , , , , , , , , , , , ,809.35406,663.7757, ,1270.2516,797.8132, ,1152.8833,801.65, ,1001.0155,819.64905, , , , ,1308.5444,879.8111, , , , ,452.84653,947.1733,*, , , , , , , , , ,1295.2,1001.5455, ,1431.4253,1048.0421, ,772.54376,1073.2969, ,1415.3636,1076.909, , , , ,1187.5,793.75,*, , , ,741.5,577.5,*, , , , , , , , , , , , ,1395.726,186.09888, ,1275.1569,859.3977, , , , ,314.09756,68.95122, , , , ,782.3095,1.8015873, ,1271.0476,705.8333, ,273.42538,233.41045, ,747.0,553.2, , , , , , , ,491.14627,187.9263, ,481.59616,195.73077, ,1195.7858,989.6429,*,1328.7307,91.34615, ,714.58417,623.58417, ,454.32352,0.85294116,*,1196.1549,770.8009, ,728.0,594.2059, ,210.44803,992.6164, ,545.8571,105.10714, ,76.13636,106.22727, 
31, , , , , , ,288.2193,78.49123, ,554.07,91.06, ,467.72375,104.03653, , , , , , , , , , , , , ,1427.981,181.94304, , , , , , , ,267.39954,210.3134, , , , , , , ,270.84,221.34, ,1227.0134,222.45134, ,762.68243,230.2027, ,367.57227,282.3438, ,224.64815,290.62698, ,214.6028,296.08878, ,965.97595,335.03366, ,237.375,360.15, , , , ,1045.6392,516.19965, ,919.94916,542.7627, , , , , , , , , , , , , ,810.837,665.45654, ,1270.2124,797.98926, ,1152.8112,803.3889,*,1001.69257,820.7298, , , , ,1306.2858,880.2143, , , , ,453.0283,947.4151, , , , , , , , , , ,1294.6008,1003.6628, ,1431.273,1047.7208, ,771.41724,1073.6589, ,1414.081,1077.0676, , , , ,1183.9038,786.9231, , , , ,748.2,584.9, , , , , , , , , , , , , ,1396.7275,185.94444, ,1273.5774,860.05023, , , , ,313.18182,69.21212, , , , ,781.2105,2.0526316, ,1271.5526,705.1053, ,274.28183,233.42728, ,749.5,561.1923,*, , , , , , ,489.4146,188.39214, ,480.26923,194.9359, ,1194.5,980.2273, ,1328.407,92.26744, ,720.319,625.773, ,455.71738,0.9347826,*,1195.9576,770.6356, ,725.0417,594.2917, ,211.0,993.1625, ,549.5,104.75, ,77.65385,106.26923, 
32, , , , , , ,288.62613,79.27477, ,555.0177,91.19949, ,466.84906,102.0, , , , , , , , , , , , , ,1428.3513,182.01352, , , , , , , ,268.4,217.46207,*, , , , , , ,271.2755,221.62245, ,1227.8434,223.23685, ,764.4097,231.48611, ,367.8365,282.81992, ,224.53421,291.41315, ,214.90594,298.14355, ,966.25,334.6971, ,238.14706,359.76892, , , , ,1045.9609,516.4033, ,917.37604,543.14465, , , , , , , , , , , , , ,812.05493,666.3626, ,1270.6945,798.3034, ,1151.4333,807.56665,*,1001.5117,819.7105, , , , ,1306.4678,876.5323, , , , ,453.0437,948.67474,*, , , , , , , , , ,1293.8567,1004.9904, ,1431.1656,1047.4635, ,771.5069,1073.8987, ,1413.7783,1077.9021, , , , ,1180.8572,782.8571, , , , , , , , , , , , , , , , , , , ,1397.3953,186.76178, ,1272.9908,859.75, , , , ,313.61627,68.84884, , , , ,780.4595,2.0405405, ,1269.9445,706.3333, , , , ,749.6053,564.9737,*, , , , , , ,488.63464,189.89735,*,480.52777,197.25, , , , ,1329.5,95.25,*,720.702,626.55725, ,457.15854,1.4512196,*,1195.6,770.94446, ,726.75714,593.6429, ,210.97975,995.07996, ,549.61365,104.36364, ,80.566666,106.833336, 
33, , , , , , ,288.48245,79.22807, ,554.5725,92.29, ,464.9039,101.57299, , , , , , , , , , , , , ,1428.8684,183.19737, , , , , , , ,269.63266,222.39796,*, , , , , , , , , ,1227.9816,223.40909, ,763.9722,231.85417, ,367.1278,283.4686, ,225.47368,290.8, ,215.48901,297.56595, ,966.3986,334.98846, ,238.532,359.476, , , , ,1045.9905,516.3441, ,917.2167,544.39166, , , , , , , , , , , , , ,812.6967,666.24866, ,1271.6967,798.34564, ,1152.2671,801.78766,*,1000.53516,820.0678, , , , ,1306.3235,879.82355,*, , , ,452.5693,948.79706,*, , , , , , , , , ,1292.9963,1005.83575, ,1431.0474,1047.5769, ,772.3622,1074.0336, ,1414.0135,1078.1082, , , , ,1180.5769,783.8077, , , , , , , , , , , , , , , , , , , ,1397.5963,187.54279, ,1273.2704,860.0472, , , , ,313.82788,69.172134, , , , ,780.21277,2.393617, ,1271.7,705.26666, , , , ,747.6667,555.8333,*, , , , , , ,489.10934,192.50636,*,480.88235,199.88235, , , , ,1325.9,90.344444,*,722.2442,631.4535, ,457.5,1.9426229,*,1195.225,771.3625, ,726.9737,594.0789,*,212.33156,996.72815, ,548.8684,105.39474, ,77.911766,107.73529, 
34, , , , , , ,288.5086,77.39655, ,554.11206,93.099495, ,463.77686,100.98926, , , , , , , , , , , , , ,1431.3534,182.78, , , , , , , ,271.11224,221.61224, , , , , , , , , , ,1228.3273,222.99738, ,764.56476,232.43526, ,367.11,283.6338, ,225.23158,291.02368, ,215.10825,297.56186, ,966.78125,335.25, ,238.8772,359.76315, , , , ,1046.1757,516.11005, ,916.56036,545.2069, , , , , , , , , , , , , ,813.387,666.6921, ,1272.2949,797.7516, ,1151.9375,802.53125, ,1000.13104,820.8641, , , , ,1305.0,879.0714,*, , , ,451.6188,949.84656,*, , , , , , , , , ,1292.981,1006.4051, ,1431.1158,1047.9663, ,771.1921,1073.7417, ,1413.341,1078.5682, , , , ,1179.2391,783.9783, , , , , , , , , , , , , , , , , , , ,1399.3722,189.1842, ,1271.5912,858.1084, , , , ,313.15625,64.4375, , , , ,781.8333,2.557143, ,1270.0,708.25, , , , ,747.2692,554.53845,*, , , , , , ,488.93872,193.1172, ,480.32977,199.84042, , , , ,1327.4678,90.8871, ,721.129,631.6613, ,459.3169,2.1619718,*,1194.9219,770.9219, ,726.75,593.7222,*,211.6858,995.91547, ,547.0714,105.97619, ,75.22,106.9, 
35, , , , , , ,288.6239,77.641594,*,553.8128,94.660095, ,464.05,99.98333, , , , , , , , , , , , , ,1432.829,184.27632, , , , , , , ,273.3969,220.75774, , , , , , , , , , ,1228.3506,222.73369, ,766.14026,233.08273, ,367.36438,286.1092, ,224.38127,289.5475, ,214.62245,296.11224, ,967.40186,336.0, ,239.54465,360.4732, , , , ,1045.9546,516.2235, ,915.7411,545.5268, , , , , , , , , , , , , ,813.26135,666.51135, ,1271.8892,797.49567, ,1152.3029,802.669, ,1000.19037,820.3883, , , , ,1306.4,883.65,*, , , ,451.14355,949.6485,*, , , , , , , , , ,1292.2238,1005.4905, ,1431.2278,1047.7172, ,771.24457,1073.444, ,1412.0834,1078.75, , , , ,1182.54,786.7,*, , , , , , , , , , , , , , , , , , , , , ,1270.7539,858.2348, , , , ,312.13635,63.257576, , , , ,782.1583,2.8083334, ,1271.2142,705.1, , , , ,747.4091,564.13635,*, , , , , , ,488.88702,193.8736, ,480.02274,200.79546, , , , ,1328.9923,91.684616, ,730.3187,635.5375,*,458.5,2.4135802, ,1194.9125,770.8875, ,730.1909,594.66364,*,212.34178,995.47363, ,546.125,107.083336, ,75.46154,106.26923, 
36, , , , , , ,287.84546,78.05454,*,554.12256,94.79412, ,465.95734,102.07346, , , , , , , , , , , , , ,1433.8718,184.15384, , , , , , , ,275.0,221.62245, , , , , , , , , , ,1229.0212,223.22873, ,768.2252,233.62213, ,367.42343,286.18695, ,224.90263,287.77106, ,215.0567,294.3866, ,968.11615,334.8889, ,240.88182,360.7, , , , ,1045.92,516.2658, ,915.0398,546.3938, , , , , , , , , , , , , ,813.3232,665.8425, ,1273.2251,797.9286, ,1144.8265,800.9541,*,1000.79285,820.69336, , , , ,1305.9286,883.7857,*, , , ,450.33,949.66, , , , , , , , , , ,1293.2029,1006.7319, ,1431.0337,1047.514, ,771.887,1073.4845, , , , , , , ,1182.0814,784.3605, , , , , , , , , , , , , , , , , , , , , , ,1269.9153,858.8856, , , , ,313.89026,70.15854,*, , , ,781.07227,3.7349398, ,1272.0,705.4375, , , , ,746.54,567.82,*, , , , , , ,489.61575,193.05092, ,479.5,200.52083, , , , ,1329.2174,93.021736, ,733.6318,637.94183, ,458.05225,2.1119404,*,1196.3829,771.21173, ,735.3333,592.9524,*,214.26508,995.2713, ,547.4375,107.75, ,75.46722,106.172134, 
37, , , , , , ,287.4469,79.013275, ,555.5846,94.15174, ,465.10788,101.25174, , , , , , , , , , , , , ,1433.5845,183.5, , , , , , , ,276.04544,221.5303,*, , , , , , , , , ,1229.0491,223.17639, ,770.1842,234.32707, ,368.85345,286.2047, ,225.74147,287.1824, ,215.19662,293.691, ,967.9874,334.44974, ,242.27777,362.12036, , , , ,1046.2273,516.23486, ,913.7522,545.50867, , , , , , , , , , , , , ,814.02484,667.9475, ,1273.928,797.0087, ,1142.9097,801.1747, ,1001.22894,821.22894, , , , , , , , , , ,450.25757,950.7525, , , , , , , , , , ,1293.9331,1007.63385, ,1431.0087,1047.7515, ,771.95654,1073.5342, , , , , , , ,1180.8,782.3, , , , , , , , , , , , , , , , , , , , , , ,1269.7094,858.32263, , , , ,313.32455,71.60526,*, , , ,779.42413,3.3206897, ,1271.1522,704.2826, , , , ,745.2222,566.8889,*, , , , , , ,489.5067,194.21588, ,480.6842,201.8158, , , , ,1328.4,90.98572,*,733.2273,642.2273, ,458.34286,2.142857,*,1196.388,771.7586, ,735.5,592.94, ,216.35062,996.3983, ,547.5,106.4, ,74.12319,105.68841, 
38, , , , , , ,286.6293,78.92242, ,555.9106,94.47985, ,465.27048,102.36651, , , , , , , , , , , , , ,1434.8457,184.08025, , , , , , , ,276.7376,222.65842, , , , , , , , , , ,1228.3636,223.12032, ,772.05475,234.61679, ,369.12198,286.12198, ,225.29576,287.84216, ,214.9375,294.77084, ,967.3723,335.1383, ,243.74771,362.90366, , , , ,1045.936,516.4023, ,914.6453,544.2863, , , , , , , , , , , , , ,813.85596,670.2458, ,1274.8158,796.6711, ,1143.8588,801.51764, ,1001.66376,820.2544, , , , , , , , , , ,451.5,952.1701,*, , , , , , , , , ,1294.3148,1009.9889, ,1431.0776,1047.8793, ,772.7096,1073.2784, , , , , , , ,1178.3928,778.2143,*, , , , , , , , , , , , , , , , , , , , , ,1268.794,857.89545, , , , ,312.94897,71.78571, , , , ,779.7154,2.9846153, ,1270.6428,704.2143, , , , , , , , , , , , , ,490.67307,194.27403, ,480.55264,201.63158, , , , ,1330.4382,91.104935, ,731.44806,636.8571, ,457.55713,2.1857142,*,1196.6459,770.7222, ,732.51263,593.3608,*,217.98387,996.47205, ,549.9722,107.30556, ,74.583336,106.729164, 
39, , , , , , ,286.4478,78.96087, ,555.78394,95.444725, ,465.42746,102.02747, , , , , , , , , , , , , ,1436.097,184.67911, , , , , , , ,276.83,223.69, , , , , , , , , , ,1228.1735,223.93701, ,773.76154,234.03076, ,370.44702,284.78918, ,226.20712,287.90634, ,215.47873,294.76596, ,967.3372,334.98837, ,244.39622,362.80188, , , , ,1045.963,516.48834, ,917.09827,544.6624, , , , , , , , , , , , , ,813.39386,669.4832, ,1275.4281,797.3083, ,1145.4469,801.02655,*,1003.0639,821.2218, , , , , , , , , , ,452.64,950.45,*, , , , , , , , , ,1295.0896,1010.0821, ,1431.0905,1047.871, ,773.7709,1073.8779, , , , , , , ,1172.2222,774.7222, , , , , , , , , , , , , , , , , , , , , , ,1269.3876,858.0643, , , , ,311.92856,69.07143,*, , , ,780.6947,2.818584, ,1271.125,706.725,*, , , , , , , , , , , , ,491.54056,193.27089, ,480.41306,200.76086, , , , ,1331.0443,91.158226, ,734.02545,637.8305, ,458.30234,2.5232558,*,1196.922,769.3902, , , , ,219.23505,996.0064, ,549.3611,108.30556, ,73.64815,105.92593, 
40, , , , , , ,287.40756,78.14706, ,555.8652,96.1348, ,465.79358,102.05275, , , , , , , , , , , , , ,1436.8966,183.98276, , , , , , , ,276.11053,222.95264, , , , , , , , , , ,1228.1925,224.79199, ,773.9161,232.5949, ,369.75958,283.48193, ,226.47389,289.21802, ,216.05103,295.7245, ,966.4172,334.07962, ,245.27359,361.49057, , , , ,1046.2039,516.1731, ,918.0526,544.9211, , , , , , , , , , , , , ,813.0829,668.9857, ,1275.5725,798.1915, ,1144.7559,802.6163, ,1003.13965,820.1306, , , , , , , , , , ,453.39423,950.4231,*, , , , , , , , , ,1295.4827,1009.1435, ,1430.9943,1047.3372, ,773.63196,1074.0347, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,312.91934,66.629036, , , , ,779.62054,3.1879432, ,1272.2084,704.2083, , , , , , , , , , , , , ,492.8577,193.81487, ,480.76785,202.23215, , , , ,1330.462,90.917725, ,739.25,635.25,*,458.75687,3.0045872,*,1197.3271,769.82715, , , , ,219.97733,995.6404, ,550.9286,109.85714, ,73.957146,104.62857, 
41, , , , , , ,288.88937,77.39381,*,557.3645,97.84236, ,465.72726,102.27273, , , , , , , , , , , , , ,1436.9828,183.24138, , , , , , , ,275.04718,224.3868, , , , , , , , , , ,1227.862,224.91626, ,774.05884,231.76471, ,368.80978,283.59338, ,226.16313,289.70956, ,215.98598,295.93924, ,966.3461,333.45514, ,245.20093,360.46262, , , , ,1045.515,515.9098, ,917.7696,545.8913, , , , , , , , , , , , , ,813.8587,669.86414, ,1275.3059,798.4367, ,1146.0596,801.61914, ,1003.00494,822.00494,*, , , , , , , , , ,453.23785,949.73303,*, , , , , , , , , ,1295.1268,1009.0597, ,1431.054,1047.6895, ,773.6111,1073.8906, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,313.14285,64.0, , , , ,777.6987,3.5434783, ,1270.5883,705.41174, , , , , , , , , , , , , ,492.3111,194.22797, ,479.91934,202.12903, , , , ,1328.5673,90.07692,*,737.2629,636.7062, ,459.5877,3.0263157,*,1198.1104,768.26526, , , , ,221.16377,995.8384, ,551.8714,111.27143, ,75.416664,103.833336, 
42, , , , , , ,289.75894,76.53571,*,557.0572,96.190994, ,465.94656,102.421616, , , , , , , , , , , , , ,1436.5938,183.85938, , , , , , , ,275.9,223.56,*, , , , , , , , , ,1228.7583,225.52606, ,774.10144,232.91304, ,369.2444,283.47308, ,226.37927,289.57086, ,216.07272,295.55453, ,967.1087,333.77536, ,246.48058,360.4903, , , , ,1046.0564,516.1165, ,918.6652,545.99567, , , , , , , , , , , , , ,814.0792,672.05194, ,1275.7651,798.1875, ,1147.1179,801.65564, ,1001.7126,821.5079, , , , , , , , , , ,453.57477,947.9673, , , , , , , , , , ,1295.2881,1006.18646, ,1431.2043,1047.616, ,772.975,1074.2858, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,314.66,65.18, , , , ,778.97955,3.7690058, ,1270.7285,706.7286, , , , , , , , , , , , , ,492.69598,194.30402, ,479.959,201.90984, , , , ,1329.2327,91.23267, , , , ,462.81708,3.2723577,*,1198.337,768.3326, , , , ,221.48273,996.9147, ,551.36206,109.56896, ,74.99451,104.04945, 
43, , , , , , ,288.80972,77.4646,*,556.6867,96.59828, ,465.07407,102.3125, , , , , , , , , , , , , ,1436.8606,184.17213, , , , , , , ,276.55,222.47,*, , , , , , , , , ,1228.5228,226.56606, ,774.23724,233.30292, ,370.0848,283.93304, ,226.37697,289.31415, ,216.28847,296.26923, ,965.92975,334.55786, ,246.63274,359.98672, , , , ,1045.7858,516.2293, ,917.6826,546.36084, , , , , , , , , , , , , ,815.57733,672.54974, ,1275.3398,799.55194, ,1146.8127,802.32465, ,1001.4028,821.19446, , , , , , , , , , ,453.44232,947.78845, , , , , , , , , , ,1295.863,1007.5753, ,1431.2006,1047.5116, ,771.55414,1074.2112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,313.0263,65.552635, , , , ,777.9627,4.226368, ,1269.6052,707.7632,*, , , , , , , , , , , , ,493.79688,194.59114, ,480.96295,203.05556, , , , ,1328.4451,87.72561,*, , , ,463.3158,3.0877192, ,1197.7915,768.76904, , , , ,221.84177,996.50635, ,551.5909,110.13636, ,76.152176,105.384056, 
44, , , , , , ,290.02777,77.75,*,557.7315,97.839905, ,466.70276,102.91936, , , , , , , , , , , , , ,1436.9736,183.32455, , , , , , , ,277.68518,223.83333,*, , , , , , , , , ,1227.5553,226.23894, ,774.4624,233.8985, ,371.45633,283.8581, ,227.187,289.15253, ,217.02809,297.42136, ,967.00793,334.73016, ,245.29465,360.16965, , , , ,1045.9415,516.1641, ,918.3214,545.8482, , , , , , , , , , , , , ,815.7108,671.2946, ,1274.6199,800.16016, ,1146.2871,801.41583, ,1000.4945,820.7253, , , , , , , , , , ,454.5291,947.87866,*, , , , , , , , , ,1295.95,1007.44165, ,1430.9058,1047.66, ,771.3146,1074.2418, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,313.40475,63.261906, , , , ,778.2207,4.653153, ,1271.3823,704.6177, , , , , , , , , , , , , ,494.02332,194.19948, ,481.0091,202.06363, , , , ,1328.6859,88.17839, , , , ,463.94556,2.7970297,*,1197.9286,768.91473, , , , ,221.22978,996.3425, ,552.5741,111.5, ,76.04,105.36, 
45, , , , , , ,289.18182,78.29091,*,559.03613,98.04863, ,468.8559,103.15066, , , , , , , , , , , , , ,1437.5889,183.9, , , , , , , ,276.19446,222.38889,*, , , , , , , , , ,1227.3905,227.56061, ,775.8406,233.55797, ,371.67685,283.50873, ,227.99867,287.67508, ,217.89081,294.6954, ,967.13495,334.3254, ,245.22974,359.62613, , , , ,1045.9626,516.22015, ,918.6565,545.01306, , , , , , , , , , , , , ,816.60614,670.7905, ,1275.5305,800.89954, ,1146.435,801.46, ,999.3738,820.69904, , , , , , , , , , ,456.34467,949.0728,*, , , , , , , , , ,1295.6438,1006.2534, ,1431.1862,1047.6847, ,771.512,1074.7008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,314.0,64.45, , , , ,778.9919,5.012195, ,1270.079,706.9211,*, , , , , , , , , , , , ,493.38998,193.93521, ,481.4565,201.63043, , , , ,1327.671,87.61399, , , , ,465.71347,2.5786517,*,1197.864,768.8641, , , , ,222.32068,996.8228, ,554.2,111.675, ,75.5198,103.54951, 
46, , , , , , ,288.4386,79.00877,*,559.6679,99.487465, ,469.63876,105.36122, , , , , , , , , , , , , ,1437.4783,185.10869, , , , , , , ,275.06732,223.21153, , , , , , , , , , ,1228.4346,227.6799, ,776.14087,234.88733, ,370.36853,284.76077, ,227.1095,288.19128, ,216.82353,294.451, ,966.0208,333.71875, ,245.86284,359.5531, , , , ,1045.884,516.0703, ,918.7963,545.64813, , , , , , , , , , , , , ,818.17426,670.19714, ,1276.8209,800.511, ,1145.7307,801.66925, ,999.6058,820.85095, , , , , , , , , , ,459.48935,949.09576,*, , , , , , , , , ,1296.1455,1008.3091,*,1431.1228,1047.5029, ,772.7831,1075.2489, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,313.4189,66.689186,*, , , ,779.8553,5.944079, ,1270.5,707.26, , , , , , , , , , , , , ,490.82452,193.45673, ,480.45,201.325, , , , ,1327.3085,88.952126, , , , ,466.8585,2.971698,*,1197.8064,769.7634, , , , ,222.34906,995.1394, ,553.86584,112.67073, ,77.94118,103.0, 
47, , , , , , ,289.1422,79.288994,*,560.38116,100.04703, ,469.59677,105.78427, , , , , , , , , , , , , ,1438.2333,185.5, , , , , , , ,276.27142,223.60477, , , , , , , , , , ,1228.438,228.01494, ,777.1978,234.22662, ,370.96594,285.62747, ,227.26842,290.56842, ,216.74272,296.38348, ,965.4286,332.66327, ,247.8,359.76364, , , , ,1045.832,516.26715, ,918.3596,545.9298, , , , , , , , , , , , , ,818.7414,671.3046, ,1278.2933,799.58887, ,1146.241,801.91364, ,999.7738,820.4762, , , , , , , , , , ,460.35263,949.0158,*, , , , , , , , , ,1296.121,1008.87256,*,1431.0669,1047.6595, ,773.5273,1075.259, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,313.58334,66.916664,*, , , ,779.6036,6.069579, ,1270.5358,706.0357, , , , , , , , , , , , , ,490.38916,193.81807, ,480.52222,202.05556, , , , ,1327.0195,88.801674, , , , ,465.67053,3.3837209,*,1197.1244,769.3439, , , , ,222.39331,993.58575, ,554.06665,113.23333, ,80.03012,103.1747, 
48, , , , , , ,288.93637,80.10909,*,560.5123,101.2679, ,469.6787,105.955826, , , , , , , , , , , , , ,1438.6904,184.5, , , , , , , ,277.0,222.5, , , , , , , , , , ,1228.4977,227.10606, ,777.55,233.40715, ,372.3287,286.0653, ,226.82901,291.65027, ,216.23738,297.77274, ,965.57294,331.8646, ,248.80556,360.5926, , , , ,1046.1305,516.37317, ,918.9434,545.8868, , , , , , , , , , , , , ,818.8657,673.1857, ,1278.3206,798.3709, ,1145.5051,801.7704, ,999.9674,820.81525, , , , , , , , , , ,460.23404,948.07446,*, , , , , , , , , ,1295.8655,1007.9345, ,1431.0316,1047.4512, ,774.2761,1075.5547, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,312.5476,63.92857,*, , , ,777.93024,6.6038575, ,1271.9193,704.2742, , , , , , , , , , , , , ,492.14075,193.14073, ,483.2143,200.9, , , , ,1326.8163,89.60714, , , , ,465.79926,3.5656934, ,1197.623,769.3, , , , ,222.07024,994.3533, ,554.0,114.666664, ,80.02702,104.932434, 
49, , , , , , ,289.84863,80.59174, ,561.38666,101.44206, ,470.16666,105.12048, , , , , , , , , , , , , ,1438.6904,186.5, , , , , , , ,277.3761,222.5885, , , , , , , , , , ,1228.9431,227.33412, ,778.6857,233.43571, ,372.6631,287.0601, ,227.32722,293.40576, ,216.29167,298.53125, ,964.63336,332.50952, ,249.11607,360.3393, , , , ,1046.0187,516.5597, ,918.12164,546.75226, , , , , , , , , , , , , ,820.4663,673.44385, ,1278.4755,798.6002, ,1147.8145,801.5524, ,1000.8605,820.5, , , , , , , , , , ,461.2143,949.61224,*, , , , , , , , , ,1295.2306,1008.45807, ,1430.8735,1047.4803, ,775.64935,1076.3507, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,315.65,68.8,*, , , ,778.6613,7.1989245, ,1274.2,703.9, , , , , , , , , , , , , ,493.2944,194.98131, ,483.84286,202.55714, , , , ,1325.1061,90.35354, , , , ,466.55264,3.8355262, ,1198.25,768.60596, , , , ,222.41476,994.29626, ,554.8158,114.52631, ,81.99351,104.292206, 
