Frame	X2	Y2	Flag2	X1	Y1	Flag1
176	-31.1623	5.2894	0	37.2693	13.8553	0
177	-31.0684	5.2243	0	37.2463	13.9038	0
178	-31.1863	5.3300	0	37.3017	13.7814	0
179	-31.2345	5.3857	0	37.2899	13.8249	0
180	-31.0865	5.4533	0	37.2747	13.8742	0
181	-31.0213	5.4716	0	37.2137	13.8935	0
182	-31.1959	5.4461	0	37.1232	13.8745	0
183	-31.0585	5.5926	0	37.1033	13.9022	0
184	-31.1217	5.5139	0	37.2484	13.7896	0
185	-31.1150	5.5102	0	37.1797	13.8347	0
186	-31.0785	5.6447	0	37.1617	13.7715	0
187	-31.0179	5.7342	0	37.2443	13.9377	0
188	-31.1639	5.7526	0	37.1921	13.9222	0
189	-31.1324	5.7038	0	37.2563	13.8797	0
190	-31.1220	5.6428	0	37.2420	13.9652	0
191	-31.0601	5.6655	0	37.0832	13.9037	0
192	-30.9769	5.7282	0	36.9179	13.9536	0
193	-30.8446	5.5907	0	36.9757	13.9420	0
194	-30.7185	5.5070	0	37.0377	13.7352	0
195	-30.7331	5.6212	0	36.9084	13.7427	0
196	-30.7499	5.6601	0	36.8722	13.7081	0
197	-30.7746	5.6614	0	36.7629	13.7969	0
198	-30.7536	5.6603	0	36.7534	13.7733	0
199	-30.8054	5.6554	0	36.7520	13.8520	0
200	-30.8367	5.7858	0	36.8925	13.8875	0
201	-30.9036	5.7586	0	37.0037	13.8113	0
202	-30.9301	5.6776	0	36.9766	13.7819	0
203	-30.8374	5.5015	0	37.0474	13.7177	0
204	-30.8542	5.4575	0	36.9474	13.7764	0
205	-30.8744	5.4663	0	37.1003	13.7435	0
206	-30.7408	5.4715	0	37.0626	13.8712	0
207	-30.8097	5.3741	0	37.1677	13.8142	0
208	-30.7133	5.5182	0	37.1220	13.6322	0
209	-30.7285	5.4418	0	37.0737	13.6779	0
210	-30.6924	5.3752	0	37.0050	13.8153	0
211	-30.7940	5.4580	0	37.0050	13.6779	0
212	-30.7905	5.3763	0	37.0737	13.6779	0
213	-30.7455	5.4267	0	37.0737	13.7466	0
214	-30.7978	5.4976	0	36.9363	13.7466	0
215	-30.9224	5.4089	0	36.9363	13.6779	0
216	-30.9762	5.5402	0	36.9363	13.8840	0
217	-30.9682	5.5518	0	37.0737	13.9527	0
218	-30.9855	5.5322	0	37.0737	13.8153	0
219	-31.0065	5.4717	0	37.0737	13.7466	0
220	-30.9967	5.5099	0	37.0737	13.8153	0
221	-31.0427	5.5571	0	37.1424	13.9527	0
222	-30.9637	5.5602	0	37.2798	13.8153	0
223	-31.2194	5.4193	0	37.4859	13.9879	0
224	-30.6574	5.4664	0	37.6028	13.9032	0
225	-30.6915	5.3189	0	37.7191	13.8021	0
226	-30.7551	5.3829	0	37.7985	13.8661	0
227	-30.8983	5.4416	0			
228	-30.8420	5.2372	0			
229	-30.6380	5.0939	0			
230	-30.7883	5.2015	0			
231	-30.5889	5.1433	0			
232	-30.5549	5.1894	0			
233	-30.6395	5.5402	0			
